market_id,ric,ticker,slug,event_datetime_utc,event_date,event_quarter,n_rows_selected_horizons,n_snapshots_ok,any_ok_snapshot,loss_mean,loss_target,volume_num,market_cap_usd_asof,analysts_covering_asof,turnover_6m_avg_daily_volume,volatility_6m,selected_mean,selected_target,log_market_cap,analysts,log_turnover,log_volatility_6m,log_volume,approx_event_key,market_row_id,n_candidates_total,n_candidates_accepted,closest_candidate_time_diff_hours,matched_event_key,matched_universe_ric,matched_universe_ticker,matched_event_date,matched_event_datetime_utc,match_tier,match_rule,identifier_method,match_time_diff_hours,quarter_consistent,match_status,unmatched_reason
1321402,DD,DD,dd-quarterly-earnings-nongaap-eps-02-10-2026-0pt43,2026-02-10T11:00:01Z,2026-02-10,NA,9,9,1,0.03355555555555533,0.0324,9884.950991,19121703144.85,18,4456111.776,0.01805940872599,1,1,23.674089817216075,18,15.309787369066122,0.017898274702556928,9.19886993644009,DD__2026-02-10,133,2,1,0,DD__2026-02-10,DD,DD,2026-02-10,2026-02-10T11:00:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1321481,WMB,WMB,wmb-quarterly-earnings-nongaap-eps-02-10-2026-0pt57,2026-02-10T13:00:01Z,2026-02-10,NA,9,9,1,0.5151555555555553,0.476099999999999,3446.799591,81776240000,23,7024003.28,0.014482035793798,1,1,25.127252573814438,23,15.764844023636313,0.014378172678750615,8.145491506834501,WMB__2026-02-10,134,2,1,0,WMB__2026-02-10,WMB,WMB,2026-02-10,2026-02-10T13:00:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1321482,APP.N,APP,app-quarterly-earnings-gaap-eps-02-11-2026-2pt95,2026-02-11T21:05:00Z,2026-02-11,NA,9,9,1,0.025588888888888554,0.009999999999999,67199.78149,155752538940,30,83178.46825396825,0.045318710545665,1,1,25.771534295861525,30,11.328755820561494,0.044321825086047525,11.115440155759098,APP.N__2026-02-11,135,2,1,0,APP.N__2026-02-11,APP.N,APP,2026-02-11,2026-02-11T21:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1321483,HUM,HUM,hum-quarterly-earnings-nongaap-eps-02-11-2026-neg3pt99,2026-02-11T11:00:00Z,2026-02-11,NA,9,9,1,0.07931388888888867,0.093025,21702.22333,22851729786.83,29,1792823.5238095238,0.0346721569099,1,1,23.85229265325202,29,14.39930288043014,0.034084619930569104,9.985216069050491,HUM__2026-02-11,136,2,1,0,HUM__2026-02-11,HUM,HUM,2026-02-11,2026-02-11T11:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1321484,KHC.N,KHC,khc-quarterly-earnings-nongaap-eps-02-11-2026-0pt61,2026-02-11T12:00:00Z,2026-02-11,NA,9,9,1,0.045161111111110666,0.034225,5020.338355,29096445979.58,21,269703.64285714284,0.015805086081323,1,1,24.093881872379313,21,12.505082723874503,0.015681486343651123,8.521451781734761,KHC.N__2026-02-11,137,2,1,0,KHC.N__2026-02-11,KHC.N,KHC,2026-02-11,2026-02-11T12:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1321485,HUBS.N,HUBS,hubs-quarterly-earnings-nongaap-eps-02-11-2026-2pt99,2026-02-11T21:05:00Z,2026-02-11,NA,9,9,1,0.025847222222222223,0.021025,5711.559235,12187283058.88,36,198233.49206349207,0.034052951426818,1,1,23.223658872814923,36,12.19720591229363,0.03348598505242275,8.650422404514126,HUBS.N__2026-02-11,138,4,2,0,HUBS.N__2026-02-11,HUBS.N,HUBS,2026-02-11,2026-02-11T21:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1321486,GT.N,GT,gt-quarterly-earnings-nongaap-eps-02-12-2026-0pt49,2026-02-09T21:30:00Z,2026-02-09,NA,9,9,1,0.4876999999999996,0.48302499999999904,8592.297467,3017043854.3,14,146004.208,0.023078253979759,1,1,21.82754333274855,14,11.891397571287147,0.0228159786477964,9.058737814077025,GT.N__2026-02-09,139,2,1,0,GT.N__2026-02-09,GT.N,GT,2026-02-09,2026-02-09T21:30:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1321489,USFD.N,USFD,usfd-quarterly-earnings-nongaap-eps-02-12-2026-1pt01,2026-02-12T11:45:00Z,2026-02-12,NA,9,9,1,0.09033888888888833,0.1764,5410.678329,19996539241.19,17,650695.842519685,0.015172910029232,1,1,23.71882505758711,17,13.38579913303498,0.015058952693637967,8.596314550901932,USFD.N__2026-02-12,140,4,2,0,USFD.N__2026-02-12,USFD.N,USFD,2026-02-12,2026-02-12T11:45:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1321490,ROKU.N,ROKU,roku-quarterly-earnings-gaap-eps-02-12-2026-0pt28,NA,NA,NA,9,9,1,0.047577777777777004,0.046224999999999,6157.049052,12957427496.31,30,42980.03937007874,0.0243316022082,1,1,23.284935012512577,30,10.668514352549028,0.024040304477052615,8.725515294025959,ROKU.N__NA,141,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unmatched,candidate_found_but_failed_time_or_quarter_rules
1321491,YELP.N,YELP,yelp-quarterly-earnings-gaap-eps-02-12-2026-0pt53,2026-02-12T21:05:01Z,2026-02-12,NA,9,9,1,0.06173333333333311,0.0729,4607.663128,1496715012.26,11,348743.41732283466,0.022700146068457,1,1,21.126538551688935,11,12.762094604313129,0.022446331656119842,8.435693100008077,YELP.N__2026-02-12,142,4,2,0,YELP.N__2026-02-12,YELP.N,YELP,2026-02-12,2026-02-12T21:05:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1321492,BGC.N,BGC,bgc-quarterly-earnings-nongaap-eps-02-12-2026-0pt29,2026-02-12T13:12:00Z,2026-02-12,NA,9,9,1,0.11569999999999957,0.15602500000000002,1565.997436,4296188919.96,2,63360.20472440945,0.015759110824155,1,1,22.18099416896819,2,11.056607040266027,0.01563622539915734,7.356916606107076,BGC.N__2026-02-12,143,2,1,0,BGC.N__2026-02-12,BGC.N,BGC,2026-02-12,2026-02-12T13:12:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1321493,TRIP.N,TRIP,trip-quarterly-earnings-nongaap-eps-02-12-2026-0pt13,2026-02-12T12:05:00Z,2026-02-12,NA,9,9,1,0.6589583333333332,0.511224999999999,14038.118586,1472309485.43,16,38349.4251968504,0.028360263085193,1,1,21.110098083408104,16,10.554520894005137,0.027965556111527488,9.549602896834203,TRIP.N__2026-02-12,144,2,1,0,TRIP.N__2026-02-12,TRIP.N,TRIP,2026-02-12,2026-02-12T12:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1326168,TSEM.N,TSEM,tsem-quarterly-earnings-gaap-eps-02-11-2026-0pt59,2026-02-11T12:00:05Z,2026-02-11,NA,9,9,1,0.065644444444444,0.048399999999999,4532.337541,16602141020,6,21013.738095238095,0.034031153001271,1,1,23.53279750110051,6,9.952979284608194,0.033464904260301055,8.419213711217367,TSEM.N__2026-02-11,145,2,1,0,TSEM.N__2026-02-11,TSEM.N,TSEM,2026-02-11,2026-02-11T12:00:05Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1326457,WEN.N,WEN,wen-quarterly-earnings-nongaap-eps-02-13-2026-0pt15,2026-02-13T12:00:00Z,2026-02-13,NA,9,9,1,0.1077222222222219,0.180625,6619.382952,1499753120,29,136565.02362204724,0.021162366468707,1,1,21.12856634484204,29,11.82456346620588,0.020941553442819557,8.797908494992077,WEN.N__2026-02-13,146,2,1,0,WEN.N__2026-02-13,WEN.N,WEN,2026-02-13,2026-02-13T12:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1326458,MRNA.N,MRNA,mrna-quarterly-earnings-gaap-eps-02-13-2026-neg2pt6,2026-02-13T12:00:00Z,2026-02-13,NA,9,9,1,0.06589444444444378,0.07562500000000001,10017.745012,15826427031.12,26,172003.28346456692,0.042662308575328003,1,1,23.484946976653244,26,12.055274659349255,0.041777354251099554,9.212213118491238,MRNA.N__2026-02-13,147,3,1,0,MRNA.N__2026-02-13,MRNA.N,MRNA,2026-02-13,2026-02-13T12:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1326501,LH,LH,lh-quarterly-earnings-nongaap-eps-02-17-2026-3pt94,2026-02-17T11:50:00Z,2026-02-17,NA,9,9,1,0.030138888888888556,0.0169,13642.77743,23232186000,22,712381.88,0.014852418593984,1,1,23.868804481755095,22,13.476370798665874,0.014743201522071966,9.521038830740576,LH__2026-02-17,148,2,1,0,LH__2026-02-17,LH,LH,2026-02-17,2026-02-17T11:50:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1326546,SUN,SUN,sun-quarterly-earnings-gaap-eps-02-17-2026-1pt62,2026-02-17T12:00:01Z,2026-02-17,NA,9,9,1,0.04918055555555533,0.021025,11458.460421,12189000781.32,7,504864.76,0.012322412130371,1,1,23.22379980672053,7,13.132047851138447,0.012247109188186377,9.346570905477886,SUN__2026-02-17,149,2,1,0,SUN__2026-02-17,SUN,SUN,2026-02-17,2026-02-17T12:00:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1326547,CZR.N,CZR,czr-quarterly-earnings-gaap-eps-02-17-2026-neg0pt18,2026-02-17T21:01:00Z,2026-02-17,NA,9,9,1,0.06444444444444411,0.07022500000000001,5840.987088,3691871320.94,19,122250.92,0.033141825721928,1,1,22.029399299496415,19,11.713839112735261,0.032604475700752894,8.672826272743258,CZR.N__2026-02-17,150,2,1,0,CZR.N__2026-02-17,CZR.N,CZR,2026-02-17,2026-02-17T21:01:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1326576,WAY.N,WAY,way-quarterly-earnings-nongaap-eps-02-17-2026-0pt4,2026-02-17T12:00:01Z,2026-02-17,NA,9,9,1,0.40665277777777764,0.29702500000000004,11485.269381,4295584476.72,23,30414.608,0.026543167083294,1,1,22.180853466178885,23,10.32271117669145,0.026197009279747968,9.348907634135468,WAY.N__2026-02-17,151,2,1,0,WAY.N__2026-02-17,WAY.N,WAY,2026-02-17,2026-02-17T12:00:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339362,LZB,LZB,lzb-quarterly-earnings-nongaap-eps-02-17-2026-0pt59,2026-02-17T21:15:01Z,2026-02-17,NA,9,9,1,0.07799166666666656,0.07562500000000001,4378.374551,1569015041.4,3,532718.984,0.026870222691834,1,1,21.173713897267035,3,13.185751206749964,0.02651555752038394,8.384661196598747,LZB__2026-02-17,152,2,1,0,LZB__2026-02-17,LZB,LZB,2026-02-17,2026-02-17T21:15:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339376,AMPL.N,AMPL,ampl-quarterly-earnings-nongaap-eps-02-18-2026-0pt05,2026-02-18T21:19:00Z,2026-02-18,NA,9,9,1,0.4423249999999997,0.476099999999999,5410.991281,847827214.6,11,21713.816,0.032112977689033,1,1,20.558187416627103,11,9.985750071527542,0.03160813557235162,8.596372378239861,AMPL.N__2026-02-18,153,2,1,0,AMPL.N__2026-02-18,AMPL.N,AMPL,2026-02-18,2026-02-18T21:19:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339377,MCO,MCO,mco-quarterly-earnings-nongaap-eps-02-18-2026-3pt44,2026-02-18T12:00:00Z,2026-02-18,NA,9,9,1,0.03961944444444378,0.042024999999999,8004.470519,75607812000,25,902588.032,0.017454973746934,1,1,25.04882544812671,25,13.713022614739053,0.017304385509706078,8.987880401842112,MCO__2026-02-18,154,2,1,0,MCO__2026-02-18,MCO,MCO,2026-02-18,2026-02-18T12:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339469,DASH.N,DASH,dash-quarterly-earnings-gaap-eps-02-18-2026-0pt58,2026-02-18T21:05:00Z,2026-02-18,NA,9,9,1,0.033411111111110774,0.0289,34662.05066,69655921279.68,42,66765.56,0.029175944087345,1,1,24.966833548342308,42,11.108957635380929,0.028758427743180656,10.45342957613034,DASH.N__2026-02-18,155,2,1,0,DASH.N__2026-02-18,DASH.N,DASH,2026-02-18,2026-02-18T21:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339470,WING.N,WING,wing-quarterly-earnings-gaap-eps-02-18-2026-0pt84,2026-02-18T12:45:00Z,2026-02-18,NA,9,9,1,0.06222222222222189,0.027225,11578.073694,6104378201.35,30,14356.984,0.033029959640098,1,1,22.53227208860122,30,9.572061442774476,0.03249619227269349,9.356954756044908,WING.N__2026-02-18,156,2,1,0,WING.N__2026-02-18,WING.N,WING,2026-02-18,2026-02-18T12:45:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339476,CVNA.N,CVNA,cvna-quarterly-earnings-gaap-eps-02-18-2026-1pt08,2026-02-18T21:05:00Z,2026-02-18,NA,9,9,1,0.23277499999999945,0.202499999999999,4781.711673,75035614187.16,27,782251.968,0.039963649767263,1,1,25.04122869360317,27,13.569933455707377,0.03918576039557828,8.472762960240875,CVNA.N__2026-02-18,157,4,2,0,CVNA.N__2026-02-18,CVNA.N,CVNA,2026-02-18,2026-02-18T21:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339583,ADI.N,ADI,adi-quarterly-earnings-nongaap-eps-02-18-2026-2pt3,2026-02-18T12:00:00Z,2026-02-18,NA,9,9,1,0.013888888888888333,0.012099999999999,9577.289406,164573621324.7,36,55085.408,0.018238730983207,1,1,25.826623853079784,36,10.916658285944914,0.01807440044189111,9.167254296148721,ADI.N__2026-02-18,158,2,1,0,ADI.N__2026-02-18,ADI.N,ADI,2026-02-18,2026-02-18T12:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339584,OXY,OXY,oxy-quarterly-earnings-nongaap-eps-02-18-2026-0pt25,2026-02-18T21:15:00Z,2026-02-18,NA,9,9,1,0.14409722222222188,0.265225,13634.591465,45437304841.92,27,10208560.992,0.019580248058155,1,1,24.53959929714251,27,16.138737337126525,0.019391021086352152,9.520438672776715,OXY__2026-02-18,159,3,1,0,OXY__2026-02-18,OXY,OXY,2026-02-18,2026-02-18T21:15:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339585,GRMN.N,GRMN,grmn-quarterly-earnings-nongaap-eps-02-18-2026-2pt39,2026-02-18T12:00:01Z,2026-02-18,NA,9,9,1,0.04601944444444367,0.046224999999999,7522.282492,41333333434.2,9,295850.712,0.018800227784141,1,1,24.44493511632366,9,12.597613634804338,0.018625687703961454,8.925757823300522,GRMN.N__2026-02-18,160,4,2,0,GRMN.N__2026-02-18,GRMN.N,GRMN,2026-02-18,2026-02-18T12:00:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339586,BKNG.N,BKNG,bkng-quarterly-earnings-nongaap-eps-02-18-2026-48pt5,2026-02-18T21:00:00Z,2026-02-18,NA,9,9,1,0.016500027777777444,0.006399999999999,14951.465111,131146656447.6,37,4905.736,0.020513584118486,1,1,25.59958204882528,37,8.498364233949706,0.02030601441727354,9.612631455593803,BKNG.N__2026-02-18,161,2,1,0,BKNG.N__2026-02-18,BKNG.N,BKNG,2026-02-18,2026-02-18T21:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339587,CRL,CRL,crl-quarterly-earnings-nongaap-eps-02-18-2026-2pt35,2026-02-18T12:00:00Z,2026-02-18,NA,9,9,1,0.016994444444444444,0.015625,8007.136165,7942905530,19,897647.176,0.026094752245358,1,1,22.795544981035555,19,13.707533484324538,0.02576009360080931,8.988213324471875,CRL__2026-02-18,162,2,1,0,CRL__2026-02-18,CRL,CRL,2026-02-18,2026-02-18T12:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339766,DE,DE,de-quarterly-earnings-gaap-eps-02-19-2026-2pt1,2026-02-19T11:22:24Z,2026-02-19,NA,9,9,1,0.14883888888888833,0.220899999999999,8588.594943,162291259316.88,26,1430817.015873016,0.015543156714354,1,1,25.812658454914317,26,14.173756877756148,0.015423599130713013,9.058306859384539,DE__2026-02-19,163,2,1,0,DE__2026-02-19,DE,DE,2026-02-19,2026-02-19T11:22:24Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339770,TXRH.N,TXRH,txrh-quarterly-earnings-gaap-eps-02-19-2026-1pt49,2026-02-19T21:03:00Z,2026-02-19,NA,9,9,1,0.21549166666666666,0.255025,5409.041215,12319431846.15,31,15163.444444444443,0.016174997286522,1,1,23.234443677604464,31,9.626708785389287,0.016045575748181332,8.596011990110954,TXRH.N__2026-02-19,164,2,1,0,TXRH.N__2026-02-19,TXRH.N,TXRH,2026-02-19,2026-02-19T21:03:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339772,HHH,HHH,hhh-quarterly-earnings-gaap-eps-02-19-2026-0pt4,2026-02-19T21:01:01Z,2026-02-19,NA,9,9,1,0.3195861111111107,0.184899999999999,5203.724869,4951605559.29,2,357255.3095238095,0.018871716713922,1,1,22.322977716347285,2,12.78620875700441,0.018695854965186557,8.557322120670236,HHH__2026-02-19,165,2,1,0,HHH__2026-02-19,HHH,HHH,2026-02-19,2026-02-19T21:01:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339773,OPEN.N,OPEN,open-quarterly-earnings-gaap-eps-02-19-2026-neg0pt11,2026-02-19T21:05:03Z,2026-02-19,NA,9,9,1,0.08328055555555522,0.055224999999999,7722.358712,4149549332.73,9,2509286.26984127,0.092160188611694,1,1,22.146265570769316,9,14.735509314546222,0.08815755943221831,8.952004614726155,OPEN.N__2026-02-19,166,2,1,0,OPEN.N__2026-02-19,OPEN.N,OPEN,2026-02-19,2026-02-19T21:05:03Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339782,AKAM.N,AKAM,akam-quarterly-earnings-nongaap-eps-02-19-2026-1pt75,2026-02-19T21:01:00Z,2026-02-19,NA,9,9,1,0.01565555555555511,0.008099999999999,9718.454364,15837719741.34,26,28727.055555555555,0.024792740102756,1,1,23.485660257246586,26,10.265629469751012,0.024490387366430142,9.181884760487888,AKAM.N__2026-02-19,167,2,1,0,AKAM.N__2026-02-19,AKAM.N,AKAM,2026-02-19,2026-02-19T21:01:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339788,WMT.N,WMT,wmt-quarterly-earnings-nongaap-eps-02-19-2026-0pt72,2026-02-19T12:00:00Z,2026-02-19,NA,9,9,1,0.01564444444444389,0.012099999999999,25057.538583,1026956013311.4,45,429164.2978723404,0.015962361444914,1,1,27.657620215686453,45,12.969597433423159,0.0158363026481417,10.128969910029701,WMT.N__2026-02-19,168,2,1,0,WMT.N__2026-02-19,WMT.N,WMT,2026-02-19,2026-02-19T12:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339793,ED,ED,ed-quarterly-earnings-nongaap-eps-02-19-2026-0pt86,2026-02-19T21:37:31Z,2026-02-19,NA,9,9,1,0.034802777777777336,0.027225,66932.514677,40318826555.18,19,2104965.238095238,0.010584835509177,1,1,24.420084356991868,19,14.559809986060369,0.010529208329857759,11.11145508744566,ED__2026-02-19,169,2,1,0,ED__2026-02-19,ED,ED,2026-02-19,2026-02-19T21:37:31Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1339807,DBX.N,DBX,dbx-quarterly-earnings-nongaap-eps-02-19-2026-0pt67,2026-02-19T21:04:00Z,2026-02-19,NA,9,9,1,0.012361111111110667,0.006399999999999,10998.424737,5747952873,10,62214.119047619046,0.017732505742098,1,1,22.472109606277805,10,11.038353320695308,0.01757711910273506,9.305598253776628,DBX.N__2026-02-19,170,2,1,0,DBX.N__2026-02-19,DBX.N,DBX,2026-02-19,2026-02-19T21:04:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1352086,ETSY.N,ETSY,etsy-quarterly-earnings-gaap-eps-02-19-2026-0pt85,2026-02-19T12:00:01Z,2026-02-19,NA,9,9,1,0.11905277777777745,0.087025,98833.644309,4269524904.8,34,1574313.9436619717,0.043106061811632,1,1,22.17476839448382,34,14.269330779215798,0.04220286002566165,11.50120347317311,ETSY.N__2026-02-19,171,4,2,0,ETSY.N__2026-02-19,ETSY.N,ETSY,2026-02-19,2026-02-19T12:00:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1352087,FNF,FNF,fnf-quarterly-earnings-nongaap-eps-02-19-2026-1pt5,2026-02-19T21:00:00Z,2026-02-19,NA,9,9,1,0.4076194444444444,0.416025,4267.789798,15199972398.44,5,1247720.492063492,0.014805562978982,1,1,23.444559448904887,5,14.036829639596187,0.014697030575601457,8.359085646379594,FNF__2026-02-19,172,2,1,0,FNF__2026-02-19,FNF,FNF,2026-02-19,2026-02-19T21:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1360921,DPZ.N,DPZ,dpz-quarterly-earnings-gaap-eps-02-23-2026-5pt39,2026-02-23T11:05:00Z,2026-02-23,NA,9,9,1,0.41219166666666646,0.4356,385836.348821,12934010075.17,35,11452.44,0.013878927948026,1,1,23.283126118938345,35,9.346045400541547,0.013783497594457014,12.863171183531708,DPZ.N__2026-02-23,173,2,1,0,DPZ.N__2026-02-23,DPZ.N,DPZ,2026-02-23,2026-02-23T11:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1360922,HIMS.N,HIMS,hims-quarterly-earnings-gaap-eps-02-23-2026-0pt05,2026-02-23T21:05:00Z,2026-02-23,NA,9,9,1,0.3175194444444438,0.044099999999999,287931.953117,3562682912.58,16,3781415.52,0.047188038897396,1,1,21.993779725105234,16,15.145609238138736,0.04610851356340579,12.570482930338482,HIMS.N__2026-02-23,174,4,2,0,HIMS.N__2026-02-23,HIMS.N,HIMS,2026-02-23,2026-02-23T21:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1360923,BBBY.N,BBBY,bbby-quarterly-earnings-nongaap-eps-02-23-2026-neg0pt22,2026-02-23T21:01:00Z,2026-02-23,NA,9,9,1,0.08971944444444423,0.087025,5585.121304,360918319.97,7,527427.336,0.04673035098546,1,1,19.704162230225478,7,13.175768279178936,0.045671354291643915,8.628040461987206,BBBY.N__2026-02-23,175,4,2,0,BBBY.N__2026-02-23,BBBY.N,BBBY,2026-02-23,2026-02-23T21:01:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1360933,WIX.N,WIX,wix-quarterly-earnings-nongaap-eps-02-18-2026-1pt47,2026-03-04T10:14:43Z,2026-03-04,NA,9,6,1,0.065566666666666,0.038024999999999,9717.265244,3994243189.68,18,26284.704,0.038863747413166,1,1,22.10811995883952,18,10.176780496231386,0.03812756532057982,9.181762408686806,WIX.N__2026-03-04,176,2,1,0,WIX.N__2026-03-04,WIX.N,WIX,2026-03-04,2026-03-04T10:14:43Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1362677,CSGP.N,CSGP,csgp-quarterly-earnings-gaap-eps-02-24-2026-0pt06,2026-02-24T21:02:00Z,2026-02-24,NA,9,9,1,0.2856722222222216,0.29702499999999904,5672.635773,20935091920.87,21,57169.27419354839,0.027424582006913,1,1,23.764692627182658,21,10.953789360355461,0.027055265187723,8.643585421027806,CSGP.N__2026-02-24,177,2,1,0,CSGP.N__2026-02-24,CSGP.N,CSGP,2026-02-24,2026-02-24T21:02:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1362683,HD,HD,hd-quarterly-earnings-nongaap-eps-02-24-2026-2pt52,2026-02-24T11:00:01Z,2026-02-24,NA,9,9,1,0.11371666666666633,0.042024999999999,26008.384746,380534265141.25,38,3990645.685483871,0.013619760892549,1,1,26.66484206312727,38,15.199463852295432,0.013527845585096891,10.166212703645432,HD__2026-02-24,178,2,1,0,HD__2026-02-24,HD,HD,2026-02-24,2026-02-24T11:00:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1362778,AS,AS,as-quarterly-earnings-nongaap-eps-02-24-2026-0pt28,2026-02-24T11:00:00Z,2026-02-24,NA,9,9,1,0.041044444444444,0.01822499999999999,260299.647331,23400537288.8,25,4480211.741935484,0.023491148607256,1,1,23.876024820106295,25,15.315181090302865,0.0232194779208502,12.46959257784472,AS__2026-02-24,179,2,1,0,AS__2026-02-24,AS,AS,2026-02-24,2026-02-24T11:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1363685,NVDA.N,NVDA,nvda-quarterly-earnings-nongaap-eps-02-25-2026-1pt52,2026-02-25T21:00:00Z,2026-02-25,NA,9,9,1,0.004872361111110444,0.002025,381687.063845,4686255000000,67,2255636.4285714286,0.021842317845051,1,1,29.175654871947152,67,14.628943164398448,0.02160719205507577,12.852358967206907,NVDA.N__2026-02-25,180,2,1,0,NVDA.N__2026-02-25,NVDA.N,NVDA,2026-02-25,2026-02-25T21:00:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1363711,IMAX.N,IMAX,imax-quarterly-earnings-nongaap-eps-02-25-2026-0pt48,2026-02-25T21:05:01Z,2026-02-25,NA,9,9,1,0.0924166666666661,0.102399999999999,3526.365402,1988562816.11,11,355111.2301587302,0.020598793104946,1,1,21.410678011808827,11,12.780189159787621,0.02038950711219846,8.168306526230731,IMAX.N__2026-02-25,181,4,2,0,IMAX.N__2026-02-25,IMAX.N,IMAX,2026-02-25,2026-02-25T21:05:01Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1363712,ZM.N,ZM,zm-quarterly-earnings-nongaap-eps-02-25-2026-1pt49,2026-02-25T21:05:06Z,2026-02-25,NA,9,9,1,0.5148555555555554,0.0361,64803.42237,25359032209.16,31,39960.048,0.022529117496709,1,1,23.956400803687877,31,10.595660458644815,0.022279085298761814,11.0791291264623,ZM.N__2026-02-25,182,2,1,0,ZM.N__2026-02-25,ZM.N,ZM,2026-02-25,2026-02-25T21:05:06Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1363713,CRM,CRM,crm-quarterly-earnings-nongaap-eps-02-25-2026-3pt05,2026-02-25T21:01:00Z,2026-02-25,NA,9,9,1,0.019774999999999442,0.048399999999999,4749.034475,173738540000,54,9593366.373015871,0.02292168535449,1,1,25.88081736238153,54,16.076582519013428,0.02266293013341026,8.465907154897085,CRM__2026-02-25,183,2,1,0,CRM__2026-02-25,CRM,CRM,2026-02-25,2026-02-25T21:01:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
1367585,EBAY.N,EBAY,ebay-quarterly-earnings-nongaap-eps-02-18-2026-1pt35,2026-02-18T21:05:00Z,2026-02-18,NA,9,8,1,0.0231468749999995,0.011024999999999,13091.446001,36906240000,35,102201.056,0.024396215642696,1,1,24.331646479387192,35,11.534707073966219,0.02410338111803385,9.479790701722758,EBAY.N__2026-02-18,184,2,1,0,EBAY.N__2026-02-18,EBAY.N,EBAY,2026-02-18,2026-02-18T21:05:00Z,1,exact_ric_plus_event_date,ric_exact,0,TRUE,matched,NA
