market_id,ticker,slug,ric,release_dt_utc,release_dt_ny,release_date_ny,release_timing,asof_date,snapshot_dt_utc_parsed,signal_value,id,resolvedOutcome,umaEndDate,acceptingOrdersTimestamp,volumeNum,val_eikon_eps_stddev_estimate,val_surprise,earnings_release_datetime,market_cap_usd_asof,analysts_covering_asof,gics_sector,turnover_6m_sum_volume,turnover_6m_avg_daily_volume,volatility_6m,horizon,horizon_seconds,p_hist_asof_end_minus_1d,snapshot_dt_utc,p_polymarket_yes,p_dice_0p5,loss_polymarket,loss_dice,loss_hist,seconds_before_close,status,purchase_date,event_trading_date,signal_cutoff_utc,snapshot_date_ny,observed_before_cutoff,same_day_signal,signal_bin,signal_bin_id
1293473,BUD,bud-quarterly-earnings-nongaap-eps-02-12-2026-0pt89,BUD,2026-02-12T06:00:00Z,2026-02-12T06:00:00Z,2026-02-12,before_open,2026-02-10,2026-02-11T14:20:15Z,0.805,1293473,Yes,2026-02-12T14:23:49Z,2026-01-29T15:56:58Z,8031.125012,0.03976,0.059999999999999,2026-02-12T06:00:00Z,135694449570.056,12,Consumer Staples,265963392,2094199.937007874,0.011072836182373,1d,86400,0.747553816046966,2026-02-11T14:20:15Z,0.805,0.5,0.038024999999999,0.25,0.063729075792448,86614,ok,2026-02-11,2026-02-12,2026-02-11T21:00:00Z,2026-02-11,TRUE,TRUE,0.8-1.0,5
1293498,DKNG,dkng-quarterly-earnings-nongaap-eps-02-12-2026-0pt4,DKNG.N,2026-02-12T21:15:01Z,2026-02-12T21:15:01Z,2026-02-12,after_close,2026-02-11,2026-02-12T18:00:20Z,0.38,1293498,No,2026-02-13T00:02:01Z,2026-01-29T16:10:58Z,6904.863189,0.09403,-0.15000000000000002,2026-02-12T21:15:01Z,12965673425.5,34,Consumer Discretionary,33459961,263464.2598425197,0.030112856604474,6h,21600,0.7485604606525911,2026-02-12T18:00:20Z,0.38,0.5,0.1444,0.25,0.560342763252419,21701,ok,2026-02-12,2026-02-13,2026-02-12T21:00:00Z,2026-02-12,TRUE,TRUE,0.2-0.4,2
1293499,AMAT,amat-quarterly-earnings-nongaap-eps-02-12-2026-2pt21,AMAT.N,2026-02-12T21:00:00Z,2026-02-12T21:00:00Z,2026-02-12,after_close,2026-02-10,2026-02-12T17:50:27Z,0.85,1293499,Yes,2026-02-12T23:58:55Z,2026-01-29T16:06:42Z,27891.50831,0.03268,0.169999999999999,2026-02-12T21:00:00Z,261153198933.69,36,Information Technology,13295474,104688.77165354331,0.030493992511015,6h,21600,0.7485604606525911,2026-02-12T17:50:27Z,0.85,0.5,0.0225,0.25,0.063221841947237,22108,ok,2026-02-12,2026-02-13,2026-02-12T21:00:00Z,2026-02-12,TRUE,TRUE,0.8-1.0,5
1293861,PANW,panw-quarterly-earnings-nongaap-eps-02-12-2026-0pt94,PANW.N,2026-02-17T21:00:00Z,2026-02-17T21:00:00Z,2026-02-17,after_close,2026-02-15,2026-02-17T17:20:24Z,0.925,1293861,Yes,2026-02-17T23:22:55Z,2026-01-29T16:39:48Z,33169.977328,0.00659,0.09000000000000001,2026-02-17T21:00:00Z,136231200000,54,Information Technology,10502555,84020.44,0.019001312190081,6h,21600,0.7430683918669131,2026-02-17T17:20:24Z,0.925,0.5,0.005624999999999,0.25,0.066013851257854,21751,ok,2026-02-17,2026-02-18,2026-02-17T21:00:00Z,2026-02-17,TRUE,TRUE,0.8-1.0,5
1293905,H,h-quarterly-earnings-nongaap-eps-02-12-2026-0pt39,H,2026-02-12T11:55:00Z,2026-02-12T11:55:00Z,2026-02-12,before_open,2026-02-10,2026-02-11T14:45:15Z,0.45,1293905,Yes,2026-02-12T14:47:57Z,2026-01-29T16:45:20Z,5467.505493,0.36399,0.94,2026-02-12T11:55:00Z,15969775673.25,24,Consumer Discretionary,110890995,873157.4409448819,0.01984833356516,1d,86400,0.747553816046966,2026-02-11T14:45:15Z,0.45,0.5,0.30250000000000005,0.25,0.063729075792448,86562,ok,2026-02-11,2026-02-12,2026-02-11T21:00:00Z,2026-02-11,TRUE,TRUE,0.4-0.6,3
1321183,KKR,kkr-quarterly-earnings-nongaap-eps-02-05-2026-1pt14,KKR,2026-02-05T13:30:00Z,2026-02-05T13:30:00Z,2026-02-05,before_open,2026-02-03,2026-02-04T14:45:16Z,0.775,1321183,No,2026-02-05T14:49:21Z,2026-02-02T19:20:08Z,18006.456091,0.08064,0.159999999999999,2026-02-05T13:30:00Z,92058980184.8,20,Financials,532272245,4191120.0393700786,0.022733313398727,1d,86400,0.756989247311827,2026-02-04T14:45:16Z,0.775,0.5,0.6006250000000001,0.25,0.5730327205457271,86645,ok,2026-02-04,2026-02-05,2026-02-04T21:00:00Z,2026-02-04,TRUE,TRUE,0.6-0.8,4
1321184,EL,el-quarterly-earnings-nongaap-eps-02-05-2026-0pt83,EL,2026-02-05T11:00:00Z,2026-02-05T11:00:00Z,2026-02-05,before_open,2026-02-03,2026-02-04T14:50:15Z,0.795,1321184,Yes,2026-02-05T14:52:19Z,2026-02-02T19:19:28Z,2762.817511,0.07735,0.06,2026-02-05T11:00:00Z,42058003289.61,27,Consumer Staples,448482081,3531354.968503937,0.023462529007251,1d,86400,0.756989247311827,2026-02-04T14:50:15Z,0.795,0.5,0.042024999999999,0.25,0.059054225922071,86524,ok,2026-02-04,2026-02-05,2026-02-04T21:00:00Z,2026-02-04,TRUE,TRUE,0.6-0.8,4
1321185,NWSA,nwsa-quarterly-earnings-nongaap-eps-02-05-2026-0pt37,NWSA.N,2026-02-05T21:15:00Z,2026-02-05T21:15:00Z,2026-02-05,after_close,2026-02-03,2026-02-05T17:30:20Z,0.475,1321185,Yes,2026-02-05T23:30:45Z,2026-02-02T19:18:58Z,1478.502887,0.057,0.03,2026-02-05T21:15:00Z,14599138459.38,9,Communication Services,10735261,84529.61417322834,0.015783900269442,6h,21600,0.7574468085106381,2026-02-05T17:30:20Z,0.475,0.5,0.275625,0.25,0.05883205070167401,21625,ok,2026-02-05,2026-02-06,2026-02-05T21:00:00Z,2026-02-05,TRUE,TRUE,0.4-0.6,3
1321186,PTON,pton-quarterly-earnings-gaap-eps-02-05-2026-neg0pt06,PTON.N,2026-02-05T12:00:01Z,2026-02-05T12:00:01Z,2026-02-05,before_open,2026-02-03,2026-02-04T14:50:12Z,0.615,1321186,No,2026-02-05T14:50:23Z,2026-02-02T19:03:28Z,1390.5155,0.02116,-0.03,2026-02-05T12:00:01Z,2433797594.8,20,Consumer Discretionary,25002658,196871.3228346457,0.035798415341232,1d,86400,0.756989247311827,2026-02-04T14:50:12Z,0.615,0.5,0.378225,0.25,0.5730327205457271,86411,ok,2026-02-04,2026-02-05,2026-02-04T21:00:00Z,2026-02-04,TRUE,TRUE,0.6-0.8,4
1321392,UAA,uaa-quarterly-earnings-nongaap-eps-02-06-2026-neg0pt01,UAA,2026-02-06T11:55:00Z,2026-02-06T11:55:00Z,2026-02-06,before_open,2026-02-04,2026-02-05T16:40:17Z,0.41,1321392,Yes,2026-02-06T16:45:15Z,2026-02-02T19:31:28Z,10149.120937,0.01554,0.099999999999999,2026-02-06T11:55:00Z,2794872345.11,27,Consumer Discretionary,1559058517,12276051.31496063,0.030320236295068,1d,86400,0.7515527950310551,2026-02-05T16:40:17Z,0.41,0.5,0.3481,0.25,0.06172601365688,86698,ok,2026-02-05,2026-02-06,2026-02-05T21:00:00Z,2026-02-05,TRUE,TRUE,0.4-0.6,3
1321395,ACM,acm-quarterly-earnings-nongaap-eps-02-09-2026-1pt16,ACM,2026-02-09T21:05:00Z,2026-02-09T21:05:00Z,2026-02-09,after_close,2026-02-07,2026-02-09T17:15:17Z,0.795,1321395,Yes,2026-02-09T23:19:33Z,2026-02-02T19:31:08Z,3822.775495,0.03502,0.13,2026-02-09T21:05:00Z,13062029682.72,14,Industrials,146001323,1158740.6587301588,0.017570161136517,6h,21600,0.7520325203252031,2026-02-09T17:15:17Z,0.795,0.5,0.042024999999999,0.25,0.06148787097627,21856,ok,2026-02-09,2026-02-10,2026-02-09T21:00:00Z,2026-02-09,TRUE,TRUE,0.6-0.8,4
1321400,CHGG,chgg-quarterly-earnings-nongaap-eps-02-09-2026-neg0pt1,CHGG.N,2026-02-09T21:05:00Z,2026-02-09T21:05:00Z,2026-02-09,after_close,2026-02-07,2026-02-09T17:15:15Z,0.715,1321400,Yes,2026-02-09T23:19:35Z,2026-02-02T19:30:08Z,3354.657191,0.085,0.09000000000000001,2026-02-09T21:05:00Z,87722988.2048,2,Consumer Discretionary,53048376,421018.8571428571,0.06491220119306,6h,21600,0.7520325203252031,2026-02-09T17:15:15Z,0.715,0.5,0.081225,0.25,0.06148787097627,21860,ok,2026-02-09,2026-02-10,2026-02-09T21:00:00Z,2026-02-09,TRUE,TRUE,0.6-0.8,4
1321401,GTM,gtm-quarterly-earnings-nongaap-eps-02-09-2026-0pt28,GTM.N,2026-02-09T21:05:00Z,2026-02-09T21:05:00Z,2026-02-09,after_close,2026-02-07,2026-02-09T17:15:18Z,0.845,1321401,Yes,2026-02-09T23:18:39Z,2026-02-02T19:29:08Z,6783.133565,0.0057,0.039999999999999,2026-02-09T21:05:00Z,2231703847.64,21,Communication Services,10976532,87115.33333333333,0.030826545053107,6h,21600,0.7520325203252031,2026-02-09T17:15:18Z,0.845,0.5,0.024025,0.25,0.06148787097627,21801,ok,2026-02-09,2026-02-10,2026-02-09T21:00:00Z,2026-02-09,TRUE,TRUE,0.8-1.0,5
1321402,DD,dd-quarterly-earnings-nongaap-eps-02-10-2026-0pt43,DD,2026-02-10T11:00:01Z,2026-02-10T11:00:01Z,2026-02-10,before_open,2026-02-08,2026-02-09T14:35:19Z,0.81,1321402,Yes,2026-02-10T14:37:03Z,2026-02-02T19:28:08Z,9884.950991,0.00832,0.03,2026-02-10T11:00:01Z,19121703144.85,18,Materials,557013972,4456111.776,0.01805940872599,1d,86400,0.7520325203252031,2026-02-09T14:35:19Z,0.81,0.5,0.036099999999999,0.25,0.06148787097627,86504,ok,2026-02-09,2026-02-10,2026-02-09T21:00:00Z,2026-02-09,TRUE,TRUE,0.8-1.0,5
1321481,WMB,wmb-quarterly-earnings-nongaap-eps-02-10-2026-0pt57,WMB,2026-02-10T13:00:01Z,2026-02-10T13:00:01Z,2026-02-10,before_open,2026-02-08,2026-02-09T16:20:13Z,0.6900000000000001,1321481,No,2026-02-10T16:20:51Z,2026-02-02T19:40:08Z,3446.799591,0.02302,0.15000000000000002,2026-02-10T13:00:01Z,81776240000,23,Energy,878000410,7024003.28,0.014482035793798,1d,86400,0.7525354969574031,2026-02-09T16:20:13Z,0.6900000000000001,0.5,0.476099999999999,0.25,0.566309674180926,86438,ok,2026-02-09,2026-02-10,2026-02-09T21:00:00Z,2026-02-09,TRUE,TRUE,0.6-0.8,4
1321482,APP,app-quarterly-earnings-gaap-eps-02-11-2026-2pt95,APP.N,2026-02-11T21:05:00Z,2026-02-11T21:05:00Z,2026-02-11,after_close,2026-02-09,2026-02-11T17:55:16Z,0.845,1321482,Yes,2026-02-11T23:57:23Z,2026-02-02T19:41:08Z,67199.78149,0.16882000000000005,0.29000000000000004,2026-02-11T21:05:00Z,155752538940,30,Information Technology,10480487,83178.46825396825,0.045318710545665,6h,21600,0.7465618860510801,2026-02-11T17:55:16Z,0.845,0.5,0.024025,0.25,0.06423087760198501,21727,ok,2026-02-11,2026-02-12,2026-02-11T21:00:00Z,2026-02-11,TRUE,TRUE,0.8-1.0,5
1321483,HUM,hum-quarterly-earnings-nongaap-eps-02-11-2026-neg3pt99,HUM,2026-02-11T11:00:00Z,2026-02-11T11:00:00Z,2026-02-11,before_open,2026-02-09,2026-02-10T17:10:16Z,0.72,1321483,Yes,2026-02-11T17:13:27Z,2026-02-02T19:41:46Z,21702.22333,0.18855,0.03,2026-02-11T11:00:00Z,22851729786.83,29,Health Care,225895764,1792823.5238095238,0.0346721569099,1d,86400,0.747534516765286,2026-02-10T17:10:16Z,0.72,0.5,0.07840000000000001,0.25,0.063738820224937,86591,ok,2026-02-10,2026-02-11,2026-02-10T21:00:00Z,2026-02-10,TRUE,TRUE,0.6-0.8,4
1321484,KHC,khc-quarterly-earnings-nongaap-eps-02-11-2026-0pt61,KHC.N,2026-02-11T12:00:00Z,2026-02-11T12:00:00Z,2026-02-11,before_open,2026-02-09,2026-02-10T17:10:11Z,0.835,1321484,Yes,2026-02-11T17:12:31Z,2026-02-02T19:42:26Z,5020.338355,0.017,0.06,2026-02-11T12:00:00Z,29096445979.58,21,Consumer Staples,33982659,269703.64285714284,0.015805086081323,1d,86400,0.747534516765286,2026-02-10T17:10:11Z,0.835,0.5,0.027225,0.25,0.063738820224937,86540,ok,2026-02-10,2026-02-11,2026-02-10T21:00:00Z,2026-02-10,TRUE,TRUE,0.8-1.0,5
1321485,HUBS,hubs-quarterly-earnings-nongaap-eps-02-11-2026-2pt99,HUBS.N,2026-02-11T21:05:00Z,2026-02-11T21:05:00Z,2026-02-11,after_close,2026-02-09,2026-02-11T17:55:17Z,0.865,1321485,Yes,2026-02-11T23:57:25Z,2026-02-02T19:42:48Z,5711.559235,0.02389,0.099999999999999,2026-02-11T21:05:00Z,12187283058.88,36,Information Technology,24977420,198233.49206349207,0.034052951426818,6h,21600,0.7465618860510801,2026-02-11T17:55:17Z,0.865,0.5,0.01822499999999999,0.25,0.06423087760198501,21728,ok,2026-02-11,2026-02-12,2026-02-11T21:00:00Z,2026-02-11,TRUE,TRUE,0.8-1.0,5
1321486,GT,gt-quarterly-earnings-nongaap-eps-02-12-2026-0pt49,GT.N,2026-02-09T21:30:00Z,2026-02-09T21:30:00Z,2026-02-09,after_close,2026-02-08,2026-02-09T18:25:17Z,0.7000000000000001,1321486,No,2026-02-10T00:33:39Z,2026-02-02T19:43:08Z,8592.297467,0.05934,-0.099999999999999,2026-02-09T21:30:00Z,3017043854.3,14,Consumer Discretionary,18250526,146004.208,0.023078253979759,6h,21600,0.7520325203252031,2026-02-09T18:25:17Z,0.7000000000000001,0.5,0.48999999999999905,0.25,0.5655529116266771,22102,ok,2026-02-09,2026-02-10,2026-02-09T21:00:00Z,2026-02-09,TRUE,TRUE,0.6-0.8,4
1321489,USFD,usfd-quarterly-earnings-nongaap-eps-02-12-2026-1pt01,USFD.N,2026-02-12T11:45:00Z,2026-02-12T11:45:00Z,2026-02-12,before_open,2026-02-10,2026-02-11T14:15:20Z,0.67,1321489,Yes,2026-02-12T14:23:49Z,2026-02-02T20:07:16Z,5410.678329,0.02942,0.03,2026-02-12T11:45:00Z,19996539241.19,17,Consumer Staples,82638372,650695.842519685,0.015172910029232,1d,86400,0.747553816046966,2026-02-11T14:15:20Z,0.67,0.5,0.108899999999999,0.25,0.063729075792448,86909,ok,2026-02-11,2026-02-12,2026-02-11T21:00:00Z,2026-02-11,TRUE,TRUE,0.6-0.8,4
1321491,YELP,yelp-quarterly-earnings-gaap-eps-02-12-2026-0pt53,YELP.N,2026-02-12T21:05:01Z,2026-02-12T21:05:01Z,2026-02-12,after_close,2026-02-10,2026-02-12T17:50:27Z,0.775,1321491,Yes,2026-02-12T23:58:55Z,2026-02-02T20:06:56Z,4607.663128,0.1971,0.079999999999999,2026-02-12T21:05:01Z,1496715012.26,11,Communication Services,44290414,348743.41732283466,0.022700146068457,6h,21600,0.7485604606525911,2026-02-12T17:50:27Z,0.775,0.5,0.050624999999999,0.25,0.063221841947237,22108,ok,2026-02-12,2026-02-13,2026-02-12T21:00:00Z,2026-02-12,TRUE,TRUE,0.6-0.8,4
1321492,BGC,bgc-quarterly-earnings-nongaap-eps-02-12-2026-0pt29,BGC.N,2026-02-12T13:12:00Z,2026-02-12T13:12:00Z,2026-02-12,before_open,2026-02-10,2026-02-11T15:35:13Z,0.605,1321492,Yes,2026-02-12T15:38:33Z,2026-02-02T19:54:28Z,1565.997436,0,0.02,2026-02-12T13:12:00Z,4296188919.96,2,Financials,8046746,63360.20472440945,0.015759110824155,1d,86400,0.747553816046966,2026-02-11T15:35:13Z,0.605,0.5,0.15602500000000002,0.25,0.063729075792448,86600,ok,2026-02-11,2026-02-12,2026-02-11T21:00:00Z,2026-02-11,TRUE,TRUE,0.6-0.8,4
1321493,TRIP,trip-quarterly-earnings-nongaap-eps-02-12-2026-0pt13,TRIP.N,2026-02-12T12:05:00Z,2026-02-12T12:05:00Z,2026-02-12,before_open,2026-02-10,2026-02-11T14:20:17Z,0.73,1321493,No,2026-02-12T14:23:51Z,2026-02-02T19:51:08Z,14038.118586,0.067,-0.09,2026-02-12T12:05:00Z,1472309485.43,16,Communication Services,4870377,38349.4251968504,0.028360263085193,1d,86400,0.747553816046966,2026-02-11T14:20:17Z,0.73,0.5,0.532899999999999,0.25,0.5588367078863821,86614,ok,2026-02-11,2026-02-12,2026-02-11T21:00:00Z,2026-02-11,TRUE,TRUE,0.6-0.8,4
1326168,TSEM,tsem-quarterly-earnings-gaap-eps-02-11-2026-0pt59,TSEM.N,2026-02-11T12:00:05Z,2026-02-11T12:00:05Z,2026-02-11,before_open,2026-02-09,2026-02-10T17:10:13Z,0.775,1326168,Yes,2026-02-11T17:13:29Z,2026-02-03T14:50:20Z,4532.337541,0.01855,0.19,2026-02-11T12:00:05Z,16602141020,6,Information Technology,2647731,21013.738095238095,0.034031153001271,1d,86400,0.747534516765286,2026-02-10T17:10:13Z,0.775,0.5,0.050624999999999,0.25,0.063738820224937,86596,ok,2026-02-10,2026-02-11,2026-02-10T21:00:00Z,2026-02-10,TRUE,TRUE,0.6-0.8,4
1326457,WEN,wen-quarterly-earnings-nongaap-eps-02-13-2026-0pt15,WEN.N,2026-02-13T12:00:00Z,2026-02-13T12:00:00Z,2026-02-13,before_open,2026-02-11,2026-02-12T15:10:18Z,0.585,1326457,Yes,2026-02-13T15:15:17Z,2026-02-03T15:47:42Z,6619.382952,0.013,0.01,2026-02-13T12:00:00Z,1499753120,29,Consumer Discretionary,17343758,136565.02362204724,0.021162366468707,1d,86400,0.747148288973384,2026-02-12T15:10:18Z,0.585,0.5,0.17222500000000002,0.25,0.063933987769087,86699,ok,2026-02-12,2026-02-13,2026-02-12T21:00:00Z,2026-02-12,TRUE,TRUE,0.4-0.6,3
1326458,MRNA,mrna-quarterly-earnings-gaap-eps-02-13-2026-neg2pt6,MRNA.N,2026-02-13T12:00:00Z,2026-02-13T12:00:00Z,2026-02-13,before_open,2026-02-11,2026-02-12T15:10:15Z,0.72,1326458,Yes,2026-02-13T15:12:19Z,2026-02-03T15:46:42Z,10017.745012,0.21466,0.4900000000000001,2026-02-13T12:00:00Z,15826427031.12,26,Health Care,21844417,172003.28346456692,0.042662308575328003,1d,86400,0.747148288973384,2026-02-12T15:10:15Z,0.72,0.5,0.07840000000000001,0.25,0.063933987769087,86524,ok,2026-02-12,2026-02-13,2026-02-12T21:00:00Z,2026-02-12,TRUE,TRUE,0.6-0.8,4
1326501,LH,lh-quarterly-earnings-nongaap-eps-02-17-2026-3pt94,LH,2026-02-17T11:50:00Z,2026-02-17T11:50:00Z,2026-02-17,before_open,2026-02-15,2026-02-13T14:35:18Z,0.835,1326501,Yes,2026-02-17T14:37:29Z,2026-02-03T15:57:02Z,13642.77743,0.05373000000000001,0.13,2026-02-17T11:50:00Z,23232186000,22,Health Care,89047735,712381.88,0.014852418593984,4d,345600,0.7430683918669131,2026-02-13T14:35:18Z,0.835,0.5,0.027225,0.25,0.066013851257854,345731,ok,2026-02-13,2026-02-17,2026-02-13T21:00:00Z,2026-02-13,TRUE,TRUE,0.8-1.0,5
1326546,SUN,sun-quarterly-earnings-gaap-eps-02-17-2026-1pt62,SUN,2026-02-17T12:00:01Z,2026-02-17T12:00:01Z,2026-02-17,before_open,2026-02-15,2026-02-13T14:35:13Z,0.15,1326546,No,2026-02-17T14:38:27Z,2026-02-03T16:10:44Z,11458.460421,0.69535,-1.53,2026-02-17T12:00:01Z,12189000781.32,7,Energy,63108095,504864.76,0.012322412130371,4d,345600,0.7430683918669131,2026-02-13T14:35:13Z,0.15,0.5,0.0225,0.25,0.55215063499168,345794,ok,2026-02-13,2026-02-17,2026-02-13T21:00:00Z,2026-02-13,TRUE,TRUE,0.0-0.2,1
1326547,CZR,czr-quarterly-earnings-gaap-eps-02-17-2026-neg0pt18,CZR.N,2026-02-17T21:01:00Z,2026-02-17T21:01:00Z,2026-02-17,after_close,2026-02-15,2026-02-17T17:20:24Z,0.215,1326547,No,2026-02-17T23:20:45Z,2026-02-03T16:10:42Z,5840.987088,0.13798000000000002,-1.05,2026-02-17T21:01:00Z,3691871320.94,19,Consumer Discretionary,15281365,122250.92,0.033141825721928,6h,21600,0.7430683918669131,2026-02-17T17:20:24Z,0.215,0.5,0.046224999999999,0.25,0.55215063499168,21621,ok,2026-02-17,2026-02-18,2026-02-17T21:00:00Z,2026-02-17,TRUE,TRUE,0.2-0.4,2
1326576,WAY,way-quarterly-earnings-nongaap-eps-02-17-2026-0pt4,WAY.N,2026-02-17T12:00:01Z,2026-02-17T12:00:01Z,2026-02-17,before_open,2026-02-15,2026-02-13T14:30:26Z,0.8150000000000001,1326576,No,2026-02-17T14:38:29Z,2026-02-03T16:18:04Z,11485.269381,0.01994,-0.04,2026-02-17T12:00:01Z,4295584476.72,23,Health Care,3801826,30414.608,0.026543167083294,4d,345600,0.7430683918669131,2026-02-13T14:30:26Z,0.8150000000000001,0.5,0.664225,0.25,0.55215063499168,346083,ok,2026-02-13,2026-02-17,2026-02-13T21:00:00Z,2026-02-13,TRUE,TRUE,0.8-1.0,5
1339362,LZB,lzb-quarterly-earnings-nongaap-eps-02-17-2026-0pt59,LZB,2026-02-17T21:15:01Z,2026-02-17T21:15:01Z,2026-02-17,after_close,2026-02-15,2026-02-17T17:20:23Z,0.805,1339362,Yes,2026-02-17T23:27:57Z,2026-02-05T12:48:35Z,4378.374551,0.07318000000000001,0.02,2026-02-17T21:15:01Z,1569015041.4,3,Consumer Discretionary,66589873,532718.984,0.026870222691834,6h,21600,0.7430683918669131,2026-02-17T17:20:23Z,0.805,0.5,0.038024999999999,0.25,0.066013851257854,22054,ok,2026-02-17,2026-02-18,2026-02-17T21:00:00Z,2026-02-17,TRUE,TRUE,0.8-1.0,5
1339376,AMPL,ampl-quarterly-earnings-nongaap-eps-02-18-2026-0pt05,AMPL.N,2026-02-18T21:19:00Z,2026-02-18T21:19:00Z,2026-02-18,after_close,2026-02-16,2026-02-18T17:25:18Z,0.5700000000000001,1339376,No,2026-02-18T23:30:16Z,2026-02-05T12:59:13Z,5410.991281,0.0064,-0.01,2026-02-18T21:19:00Z,847827214.6,11,Information Technology,2714227,21713.816,0.032112977689033,6h,21600,0.7404021937842771,2026-02-18T17:25:18Z,0.5700000000000001,0.5,0.324899999999999,0.25,0.548195408560571,21898,ok,2026-02-18,2026-02-19,2026-02-18T21:00:00Z,2026-02-18,TRUE,TRUE,0.4-0.6,3
1339377,MCO,mco-quarterly-earnings-nongaap-eps-02-18-2026-3pt44,MCO,2026-02-18T12:00:00Z,2026-02-18T12:00:00Z,2026-02-18,before_open,2026-02-16,2026-02-17T14:50:22Z,0.8,1339377,Yes,2026-02-18T14:50:54Z,2026-02-05T12:58:13Z,8004.470519,0.07475000000000001,0.2,2026-02-18T12:00:00Z,75607812000,25,Financials,112823504,902588.032,0.017454973746934,1d,86400,0.740808823529411,2026-02-17T14:50:22Z,0.8,0.5,0.039999999999999,0.25,0.06718006596020701,86432,ok,2026-02-17,2026-02-18,2026-02-17T21:00:00Z,2026-02-17,TRUE,TRUE,0.8-1.0,5
1339469,DASH,dash-quarterly-earnings-gaap-eps-02-18-2026-0pt58,DASH.N,2026-02-18T21:05:00Z,2026-02-18T21:05:00Z,2026-02-18,after_close,2026-02-16,2026-02-18T17:20:22Z,0.33,1339469,No,2026-02-18T23:28:16Z,2026-02-05T13:11:37Z,34662.05066,0.10738,-0.099999999999999,2026-02-18T21:05:00Z,69655921279.68,42,Consumer Discretionary,8345695,66765.56,0.029175944087345,6h,21600,0.7404021937842771,2026-02-18T17:20:22Z,0.33,0.5,0.1089,0.25,0.548195408560571,22074,ok,2026-02-18,2026-02-19,2026-02-18T21:00:00Z,2026-02-18,TRUE,TRUE,0.2-0.4,2
1339470,WING,wing-quarterly-earnings-gaap-eps-02-18-2026-0pt84,WING.N,2026-02-18T12:45:00Z,2026-02-18T12:45:00Z,2026-02-18,before_open,2026-02-16,2026-02-17T15:00:59Z,0.845,1339470,Yes,2026-02-18T15:07:22Z,2026-02-05T13:12:01Z,11578.073694,0.04895000000000001,0.16,2026-02-18T12:45:00Z,6104378201.35,30,Consumer Discretionary,1794623,14356.984,0.033029959640098,1d,86400,0.740808823529411,2026-02-17T15:00:59Z,0.845,0.5,0.024025,0.25,0.06718006596020701,86783,ok,2026-02-17,2026-02-18,2026-02-17T21:00:00Z,2026-02-17,TRUE,TRUE,0.8-1.0,5
1339476,CVNA,cvna-quarterly-earnings-gaap-eps-02-18-2026-1pt08,CVNA.N,2026-02-18T21:05:00Z,2026-02-18T21:05:00Z,2026-02-18,after_close,2026-02-16,2026-02-18T17:35:20Z,0.5650000000000001,1339476,Yes,2026-02-18T23:42:18Z,2026-02-05T13:18:17Z,4781.711673,0.24733,-0.02,2026-02-18T21:05:00Z,75035614187.16,27,Consumer Discretionary,97781496,782251.968,0.039963649767263,6h,21600,0.7404021937842771,2026-02-18T17:35:20Z,0.5650000000000001,0.5,0.189225,0.25,0.06739102099201501,22018,ok,2026-02-18,2026-02-19,2026-02-18T21:00:00Z,2026-02-18,TRUE,TRUE,0.4-0.6,3
1339583,ADI,adi-quarterly-earnings-nongaap-eps-02-18-2026-2pt3,ADI.N,2026-02-18T12:00:00Z,2026-02-18T12:00:00Z,2026-02-18,before_open,2026-02-16,2026-02-17T14:50:27Z,0.89,1339583,Yes,2026-02-18T14:54:58Z,2026-02-05T13:40:59Z,9577.289406,0.04254,0.16,2026-02-18T12:00:00Z,164573621324.7,36,Information Technology,6885676,55085.408,0.018238730983207,1d,86400,0.740808823529411,2026-02-17T14:50:27Z,0.89,0.5,0.012099999999999,0.25,0.06718006596020701,86671,ok,2026-02-17,2026-02-18,2026-02-17T21:00:00Z,2026-02-17,TRUE,TRUE,0.8-1.0,5
1339584,OXY,oxy-quarterly-earnings-nongaap-eps-02-18-2026-0pt25,OXY,2026-02-18T21:15:00Z,2026-02-18T21:15:00Z,2026-02-18,after_close,2026-02-16,2026-02-18T17:30:26Z,0.885,1339584,Yes,2026-02-18T23:33:14Z,2026-02-05T13:41:39Z,13634.591465,0.09393,0.06,2026-02-18T21:15:00Z,45437304841.92,27,Energy,1276070124,10208560.992,0.019580248058155,6h,21600,0.7404021937842771,2026-02-18T17:30:26Z,0.885,0.5,0.013224999999999,0.25,0.06739102099201501,21768,ok,2026-02-18,2026-02-19,2026-02-18T21:00:00Z,2026-02-18,TRUE,TRUE,0.8-1.0,5
1339585,GRMN,grmn-quarterly-earnings-nongaap-eps-02-18-2026-2pt39,GRMN.N,2026-02-18T12:00:01Z,2026-02-18T12:00:01Z,2026-02-18,before_open,2026-02-16,2026-02-17T15:00:58Z,0.785,1339585,Yes,2026-02-18T15:06:22Z,2026-02-05T13:42:39Z,7522.282492,0.0321,0.399999999999999,2026-02-18T12:00:01Z,41333333434.2,9,Consumer Discretionary,36981339,295850.712,0.018800227784141,1d,86400,0.740808823529411,2026-02-17T15:00:58Z,0.785,0.5,0.046224999999999,0.25,0.06718006596020701,86724,ok,2026-02-17,2026-02-18,2026-02-17T21:00:00Z,2026-02-17,TRUE,TRUE,0.6-0.8,4
