market_id,ticker,slug,ric,signal_bin,signal_bin_id,signal_value,release_dt_ny,purchase_date,event_trading_date,n_days_observed,abnormal_return,window_name,start_day,end_day
1139951,MKC,mkc-quarterly-earnings-nongaap-eps-01-22-2026-0pt88,MKC,0.6-0.8,4,0.785,2026-01-22T11:30:00Z,2026-01-21,2026-01-22,1,-0.08038281788413708,AR[0],0,0
1139951,MKC,mkc-quarterly-earnings-nongaap-eps-01-22-2026-0pt88,MKC,0.6-0.8,4,0.785,2026-01-22T11:30:00Z,2026-01-21,2026-01-22,2,-0.08592603763153786,"CAR[0,1]",0,1
1139951,MKC,mkc-quarterly-earnings-nongaap-eps-01-22-2026-0pt88,MKC,0.6-0.8,4,0.785,2026-01-22T11:30:00Z,2026-01-21,2026-01-22,4,-0.0422839256565444,"CAR[0,3]",0,3
1139951,MKC,mkc-quarterly-earnings-nongaap-eps-01-22-2026-0pt88,MKC,0.6-0.8,4,0.785,2026-01-22T11:30:00Z,2026-01-21,2026-01-22,6,-0.07274818702868302,"CAR[0,5]",0,5
1160451,UBSI,ubsi-quarterly-earnings-gaap-eps-01-23-2026-0pt86,UBSI.N,0.6-0.8,4,0.745,2026-01-22T12:50:00Z,2026-01-21,2026-01-22,11,0.07102688099137312,"CAR[-5,5]",-5,5
1160451,UBSI,ubsi-quarterly-earnings-gaap-eps-01-23-2026-0pt86,UBSI.N,0.6-0.8,4,0.745,2026-01-22T12:50:00Z,2026-01-21,2026-01-22,1,-0.006652680289658208,AR[0],0,0
1160451,UBSI,ubsi-quarterly-earnings-gaap-eps-01-23-2026-0pt86,UBSI.N,0.6-0.8,4,0.745,2026-01-22T12:50:00Z,2026-01-21,2026-01-22,2,-0.03649285838734092,"CAR[0,1]",0,1
1160451,UBSI,ubsi-quarterly-earnings-gaap-eps-01-23-2026-0pt86,UBSI.N,0.6-0.8,4,0.745,2026-01-22T12:50:00Z,2026-01-21,2026-01-22,4,-0.04253529594769597,"CAR[0,3]",0,3
1160451,UBSI,ubsi-quarterly-earnings-gaap-eps-01-23-2026-0pt86,UBSI.N,0.6-0.8,4,0.745,2026-01-22T12:50:00Z,2026-01-21,2026-01-22,6,-0.020986968461646553,"CAR[0,5]",0,5
1198858,KMI,kmi-quarterly-earnings-gaap-eps-01-21-2026-0pt36,KMI,0.6-0.8,4,0.605,2026-01-21T21:05:00Z,2026-01-21,2026-01-22,11,0.1043280895680862,"CAR[-5,5]",-5,5
1198858,KMI,kmi-quarterly-earnings-gaap-eps-01-21-2026-0pt36,KMI,0.6-0.8,4,0.605,2026-01-21T21:05:00Z,2026-01-21,2026-01-22,1,0.03788713933455825,AR[0],0,0
1198858,KMI,kmi-quarterly-earnings-gaap-eps-01-21-2026-0pt36,KMI,0.6-0.8,4,0.605,2026-01-21T21:05:00Z,2026-01-21,2026-01-22,2,0.03411465153905513,"CAR[0,1]",0,1
1198858,KMI,kmi-quarterly-earnings-gaap-eps-01-21-2026-0pt36,KMI,0.6-0.8,4,0.605,2026-01-21T21:05:00Z,2026-01-21,2026-01-22,4,0.03340116275434356,"CAR[0,3]",0,3
1198858,KMI,kmi-quarterly-earnings-gaap-eps-01-21-2026-0pt36,KMI,0.6-0.8,4,0.605,2026-01-21T21:05:00Z,2026-01-21,2026-01-22,6,0.056294539311236194,"CAR[0,5]",0,5
1230450,DIS,dis-quarterly-earnings-nongaap-eps-02-02-2026-1pt57,DIS,0.6-0.8,4,0.795,2026-02-02T11:40:00Z,2026-01-30,2026-02-02,11,-0.028669199270730163,"CAR[-5,5]",-5,5
1230450,DIS,dis-quarterly-earnings-nongaap-eps-02-02-2026-1pt57,DIS,0.6-0.8,4,0.795,2026-02-02T11:40:00Z,2026-01-30,2026-02-02,1,-0.07758572517780754,AR[0],0,0
1230450,DIS,dis-quarterly-earnings-nongaap-eps-02-02-2026-1pt57,DIS,0.6-0.8,4,0.795,2026-02-02T11:40:00Z,2026-01-30,2026-02-02,2,-0.07234518839048915,"CAR[0,1]",0,1
1230450,DIS,dis-quarterly-earnings-nongaap-eps-02-02-2026-1pt57,DIS,0.6-0.8,4,0.795,2026-02-02T11:40:00Z,2026-01-30,2026-02-02,4,-0.04932508433058149,"CAR[0,3]",0,3
1230450,DIS,dis-quarterly-earnings-nongaap-eps-02-02-2026-1pt57,DIS,0.6-0.8,4,0.795,2026-02-02T11:40:00Z,2026-01-30,2026-02-02,6,-0.04620758382013531,"CAR[0,5]",0,5
1230454,CMG,cmg-quarterly-earnings-nongaap-eps-02-03-2026-0pt24,CMG,0.6-0.8,4,0.63,2026-02-03T21:10:00Z,2026-02-03,2026-02-04,11,-0.027011459896428273,"CAR[-5,5]",-5,5
1230454,CMG,cmg-quarterly-earnings-nongaap-eps-02-03-2026-0pt24,CMG,0.6-0.8,4,0.63,2026-02-03T21:10:00Z,2026-02-03,2026-02-04,1,0.027058751125154545,AR[0],0,0
1230454,CMG,cmg-quarterly-earnings-nongaap-eps-02-03-2026-0pt24,CMG,0.6-0.8,4,0.63,2026-02-03T21:10:00Z,2026-02-03,2026-02-04,2,0.004770927918244544,"CAR[0,1]",0,1
1230454,CMG,cmg-quarterly-earnings-nongaap-eps-02-03-2026-0pt24,CMG,0.6-0.8,4,0.63,2026-02-03T21:10:00Z,2026-02-03,2026-02-04,4,0.015353644608879514,"CAR[0,3]",0,3
1230454,CMG,cmg-quarterly-earnings-nongaap-eps-02-03-2026-0pt24,CMG,0.6-0.8,4,0.63,2026-02-03T21:10:00Z,2026-02-03,2026-02-04,6,-0.03685711907167374,"CAR[0,5]",0,5
1237792,ORLY,orly-quarterly-earnings-gaap-eps-02-04-2026-0pt72,ORLY.N,0.6-0.8,4,0.72,2026-02-04T21:30:00Z,2026-02-04,2026-02-05,11,-0.06533499882732703,"CAR[-5,5]",-5,5
1237792,ORLY,orly-quarterly-earnings-gaap-eps-02-04-2026-0pt72,ORLY.N,0.6-0.8,4,0.72,2026-02-04T21:30:00Z,2026-02-04,2026-02-05,1,-0.04132468390994874,AR[0],0,0
1237792,ORLY,orly-quarterly-earnings-gaap-eps-02-04-2026-0pt72,ORLY.N,0.6-0.8,4,0.72,2026-02-04T21:30:00Z,2026-02-04,2026-02-05,2,-0.02534990270827072,"CAR[0,1]",0,1
1237792,ORLY,orly-quarterly-earnings-gaap-eps-02-04-2026-0pt72,ORLY.N,0.6-0.8,4,0.72,2026-02-04T21:30:00Z,2026-02-04,2026-02-05,4,-0.03435562033050808,"CAR[0,3]",0,3
1237792,ORLY,orly-quarterly-earnings-gaap-eps-02-04-2026-0pt72,ORLY.N,0.6-0.8,4,0.72,2026-02-04T21:30:00Z,2026-02-04,2026-02-05,6,-0.01705816331758694,"CAR[0,5]",0,5
1237793,AFL,afl-quarterly-earnings-nongaap-eps-02-04-2026-1pt7,AFL,0.6-0.8,4,0.73,2026-02-04T21:05:00Z,2026-02-04,2026-02-05,11,0.06329128726930025,"CAR[-5,5]",-5,5
1237793,AFL,afl-quarterly-earnings-nongaap-eps-02-04-2026-1pt7,AFL,0.6-0.8,4,0.73,2026-02-04T21:05:00Z,2026-02-04,2026-02-05,1,0.03544775816601972,AR[0],0,0
1237793,AFL,afl-quarterly-earnings-nongaap-eps-02-04-2026-1pt7,AFL,0.6-0.8,4,0.73,2026-02-04T21:05:00Z,2026-02-04,2026-02-05,2,0.029383518226220044,"CAR[0,1]",0,1
1237793,AFL,afl-quarterly-earnings-nongaap-eps-02-04-2026-1pt7,AFL,0.6-0.8,4,0.73,2026-02-04T21:05:00Z,2026-02-04,2026-02-05,4,0.018493384950804503,"CAR[0,3]",0,3
1237793,AFL,afl-quarterly-earnings-nongaap-eps-02-04-2026-1pt7,AFL,0.6-0.8,4,0.73,2026-02-04T21:05:00Z,2026-02-04,2026-02-05,6,0.020279954202489646,"CAR[0,5]",0,5
1237794,YUM,yum-quarterly-earnings-nongaap-eps-02-04-2026-1pt76,YUM,0.6-0.8,4,0.7000000000000001,2026-02-04T12:00:00Z,2026-02-03,2026-02-04,11,0.027794447145186453,"CAR[-5,5]",-5,5
1237794,YUM,yum-quarterly-earnings-nongaap-eps-02-04-2026-1pt76,YUM,0.6-0.8,4,0.7000000000000001,2026-02-04T12:00:00Z,2026-02-03,2026-02-04,1,0.005082603541707404,AR[0],0,0
1237794,YUM,yum-quarterly-earnings-nongaap-eps-02-04-2026-1pt76,YUM,0.6-0.8,4,0.7000000000000001,2026-02-04T12:00:00Z,2026-02-03,2026-02-04,2,0.01495588293664701,"CAR[0,1]",0,1
1237794,YUM,yum-quarterly-earnings-nongaap-eps-02-04-2026-1pt76,YUM,0.6-0.8,4,0.7000000000000001,2026-02-04T12:00:00Z,2026-02-03,2026-02-04,4,-0.0010237665132515304,"CAR[0,3]",0,3
1237794,YUM,yum-quarterly-earnings-nongaap-eps-02-04-2026-1pt76,YUM,0.6-0.8,4,0.7000000000000001,2026-02-04T12:00:00Z,2026-02-03,2026-02-04,6,-7.757433804633352e-4,"CAR[0,5]",0,5
1237795,F,f-quarterly-earnings-nongaap-eps-02-04-2026-0pt18,F,0.6-0.8,4,0.775,2026-02-10T21:00:00Z,2026-02-10,2026-02-11,11,0.0012857623775390774,"CAR[-5,5]",-5,5
1237795,F,f-quarterly-earnings-nongaap-eps-02-04-2026-0pt18,F,0.6-0.8,4,0.775,2026-02-10T21:00:00Z,2026-02-10,2026-02-11,1,0.01968991784517912,AR[0],0,0
1237795,F,f-quarterly-earnings-nongaap-eps-02-04-2026-0pt18,F,0.6-0.8,4,0.775,2026-02-10T21:00:00Z,2026-02-10,2026-02-11,2,0.04561780327202566,"CAR[0,1]",0,1
1237795,F,f-quarterly-earnings-nongaap-eps-02-04-2026-0pt18,F,0.6-0.8,4,0.775,2026-02-10T21:00:00Z,2026-02-10,2026-02-11,4,0.05133669011105134,"CAR[0,3]",0,3
1237795,F,f-quarterly-earnings-nongaap-eps-02-04-2026-0pt18,F,0.6-0.8,4,0.775,2026-02-10T21:00:00Z,2026-02-10,2026-02-11,6,0.021658794814727465,"CAR[0,5]",0,5
1238098,UBER,uber-quarterly-earnings-gaap-eps-02-04-2026-0pt79,UBER.N,0.6-0.8,4,0.7000000000000001,2026-02-04T11:55:00Z,2026-02-03,2026-02-04,11,-0.10926578881030632,"CAR[-5,5]",-5,5
1238098,UBER,uber-quarterly-earnings-gaap-eps-02-04-2026-0pt79,UBER.N,0.6-0.8,4,0.7000000000000001,2026-02-04T11:55:00Z,2026-02-03,2026-02-04,1,-0.04409796702350703,AR[0],0,0
1238098,UBER,uber-quarterly-earnings-gaap-eps-02-04-2026-0pt79,UBER.N,0.6-0.8,4,0.7000000000000001,2026-02-04T11:55:00Z,2026-02-03,2026-02-04,2,-0.010926025684759144,"CAR[0,1]",0,1
1238098,UBER,uber-quarterly-earnings-gaap-eps-02-04-2026-0pt79,UBER.N,0.6-0.8,4,0.7000000000000001,2026-02-04T11:55:00Z,2026-02-03,2026-02-04,4,-0.05378671549899297,"CAR[0,3]",0,3
1238098,UBER,uber-quarterly-earnings-gaap-eps-02-04-2026-0pt79,UBER.N,0.6-0.8,4,0.7000000000000001,2026-02-04T11:55:00Z,2026-02-03,2026-02-04,6,-0.08640662042935103,"CAR[0,5]",0,5
1238101,HOG,hog-quarterly-earnings-gaap-eps-02-04-2026-neg1pt06,HOG,0.6-0.8,4,0.605,2026-02-10T12:00:00Z,2026-02-09,2026-02-10,11,0.09368754295414798,"CAR[-5,5]",-5,5
1238101,HOG,hog-quarterly-earnings-gaap-eps-02-04-2026-neg1pt06,HOG,0.6-0.8,4,0.605,2026-02-10T12:00:00Z,2026-02-09,2026-02-10,1,0.045870594647798586,AR[0],0,0
1238101,HOG,hog-quarterly-earnings-gaap-eps-02-04-2026-neg1pt06,HOG,0.6-0.8,4,0.605,2026-02-10T12:00:00Z,2026-02-09,2026-02-10,2,0.030806728043952906,"CAR[0,1]",0,1
1238101,HOG,hog-quarterly-earnings-gaap-eps-02-04-2026-neg1pt06,HOG,0.6-0.8,4,0.605,2026-02-10T12:00:00Z,2026-02-09,2026-02-10,4,0.047459320435702765,"CAR[0,3]",0,3
1238101,HOG,hog-quarterly-earnings-gaap-eps-02-04-2026-neg1pt06,HOG,0.6-0.8,4,0.605,2026-02-10T12:00:00Z,2026-02-09,2026-02-10,6,0.05131915889807602,"CAR[0,5]",0,5
1238102,LLY,lly-quarterly-earnings-nongaap-eps-02-04-2026-7pt06,LLY,0.6-0.8,4,0.725,2026-02-04T11:45:00Z,2026-02-03,2026-02-04,11,-0.03730054683571523,"CAR[-5,5]",-5,5
1238102,LLY,lly-quarterly-earnings-nongaap-eps-02-04-2026-7pt06,LLY,0.6-0.8,4,0.725,2026-02-04T11:45:00Z,2026-02-03,2026-02-04,1,0.1034492974486805,AR[0],0,0
1238102,LLY,lly-quarterly-earnings-nongaap-eps-02-04-2026-7pt06,LLY,0.6-0.8,4,0.725,2026-02-04T11:45:00Z,2026-02-03,2026-02-04,2,0.029254468933040192,"CAR[0,1]",0,1
1238102,LLY,lly-quarterly-earnings-nongaap-eps-02-04-2026-7pt06,LLY,0.6-0.8,4,0.725,2026-02-04T11:45:00Z,2026-02-03,2026-02-04,4,0.03608727762084612,"CAR[0,3]",0,3
1238102,LLY,lly-quarterly-earnings-nongaap-eps-02-04-2026-7pt06,LLY,0.6-0.8,4,0.725,2026-02-04T11:45:00Z,2026-02-03,2026-02-04,6,0.004603500984394611,"CAR[0,5]",0,5
1244921,T,t-quarterly-earnings-nongaap-eps-01-28-2026-0pt47,T,0.6-0.8,4,0.79,2026-01-28T11:32:53Z,2026-01-27,2026-01-28,11,0.16032832278441952,"CAR[-5,5]",-5,5
1244921,T,t-quarterly-earnings-nongaap-eps-01-28-2026-0pt47,T,0.6-0.8,4,0.79,2026-01-28T11:32:53Z,2026-01-27,2026-01-28,1,0.047260133310844485,AR[0],0,0
1244921,T,t-quarterly-earnings-nongaap-eps-01-28-2026-0pt47,T,0.6-0.8,4,0.79,2026-01-28T11:32:53Z,2026-01-27,2026-01-28,2,0.09206237877996123,"CAR[0,1]",0,1
1244921,T,t-quarterly-earnings-nongaap-eps-01-28-2026-0pt47,T,0.6-0.8,4,0.79,2026-01-28T11:32:53Z,2026-01-27,2026-01-28,4,0.13992298010606238,"CAR[0,3]",0,3
1244921,T,t-quarterly-earnings-nongaap-eps-01-28-2026-0pt47,T,0.6-0.8,4,0.79,2026-01-28T11:32:53Z,2026-01-27,2026-01-28,6,0.17636959422317194,"CAR[0,5]",0,5
1244937,VZ,vz-quarterly-earnings-nongaap-eps-01-30-2026-1pt05,VZ,0.6-0.8,4,0.795,2026-01-30T11:30:00Z,2026-01-29,2026-01-30,11,0.17287757525298778,"CAR[-5,5]",-5,5
1244937,VZ,vz-quarterly-earnings-nongaap-eps-01-30-2026-1pt05,VZ,0.6-0.8,4,0.795,2026-01-30T11:30:00Z,2026-01-29,2026-01-30,1,0.11969379668007926,AR[0],0,0
1244937,VZ,vz-quarterly-earnings-nongaap-eps-01-30-2026-1pt05,VZ,0.6-0.8,4,0.795,2026-01-30T11:30:00Z,2026-01-29,2026-01-30,2,0.12128938010633969,"CAR[0,1]",0,1
1244937,VZ,vz-quarterly-earnings-nongaap-eps-01-30-2026-1pt05,VZ,0.6-0.8,4,0.795,2026-01-30T11:30:00Z,2026-01-29,2026-01-30,4,0.17815725295913382,"CAR[0,3]",0,3
1244937,VZ,vz-quarterly-earnings-nongaap-eps-01-30-2026-1pt05,VZ,0.6-0.8,4,0.795,2026-01-30T11:30:00Z,2026-01-29,2026-01-30,6,0.16306943465004473,"CAR[0,5]",0,5
1244958,CVX,cvx-quarterly-earnings-nongaap-eps-01-30-2026-1pt48,CVX,0.6-0.8,4,0.605,2026-01-30T11:15:00Z,2026-01-29,2026-01-30,11,0.07920056182933635,"CAR[-5,5]",-5,5
1244958,CVX,cvx-quarterly-earnings-nongaap-eps-01-30-2026-1pt48,CVX,0.6-0.8,4,0.605,2026-01-30T11:15:00Z,2026-01-29,2026-01-30,1,0.03404163520342086,AR[0],0,0
1244958,CVX,cvx-quarterly-earnings-nongaap-eps-01-30-2026-1pt48,CVX,0.6-0.8,4,0.605,2026-01-30T11:15:00Z,2026-01-29,2026-01-30,2,0.01630977972579942,"CAR[0,1]",0,1
1244958,CVX,cvx-quarterly-earnings-nongaap-eps-01-30-2026-1pt48,CVX,0.6-0.8,4,0.605,2026-01-30T11:15:00Z,2026-01-29,2026-01-30,4,0.05974620965800753,"CAR[0,3]",0,3
1244958,CVX,cvx-quarterly-earnings-nongaap-eps-01-30-2026-1pt48,CVX,0.6-0.8,4,0.605,2026-01-30T11:15:00Z,2026-01-29,2026-01-30,6,0.05554473391584467,"CAR[0,5]",0,5
1244960,XOM,xom-quarterly-earnings-nongaap-eps-01-30-2026-1pt69,XOM,0.6-0.8,4,0.74,2026-01-30T11:30:00Z,2026-01-29,2026-01-30,11,0.10317723190862084,"CAR[-5,5]",-5,5
1244960,XOM,xom-quarterly-earnings-nongaap-eps-01-30-2026-1pt69,XOM,0.6-0.8,4,0.74,2026-01-30T11:30:00Z,2026-01-29,2026-01-30,1,0.00611885508769156,AR[0],0,0
1244960,XOM,xom-quarterly-earnings-nongaap-eps-01-30-2026-1pt69,XOM,0.6-0.8,4,0.74,2026-01-30T11:30:00Z,2026-01-29,2026-01-30,2,-0.016382824999472967,"CAR[0,1]",0,1
1244960,XOM,xom-quarterly-earnings-nongaap-eps-01-30-2026-1pt69,XOM,0.6-0.8,4,0.74,2026-01-30T11:30:00Z,2026-01-29,2026-01-30,4,0.049092122590423753,"CAR[0,3]",0,3
1244960,XOM,xom-quarterly-earnings-nongaap-eps-01-30-2026-1pt69,XOM,0.6-0.8,4,0.74,2026-01-30T11:30:00Z,2026-01-29,2026-01-30,6,0.05699031104239631,"CAR[0,5]",0,5
1254012,MET,met-quarterly-earnings-nongaap-eps-02-04-2026-2pt35,MET,0.6-0.8,4,0.64,2026-02-04T21:00:00Z,2026-02-04,2026-02-05,11,0.04387114618405083,"CAR[-5,5]",-5,5
1254012,MET,met-quarterly-earnings-nongaap-eps-02-04-2026-2pt35,MET,0.6-0.8,4,0.64,2026-02-04T21:00:00Z,2026-02-04,2026-02-05,1,-0.022156638883447564,AR[0],0,0
1254012,MET,met-quarterly-earnings-nongaap-eps-02-04-2026-2pt35,MET,0.6-0.8,4,0.64,2026-02-04T21:00:00Z,2026-02-04,2026-02-05,2,-0.026099725407466124,"CAR[0,1]",0,1
1254012,MET,met-quarterly-earnings-nongaap-eps-02-04-2026-2pt35,MET,0.6-0.8,4,0.64,2026-02-04T21:00:00Z,2026-02-04,2026-02-05,4,-0.00584617465021007,"CAR[0,3]",0,3
1254012,MET,met-quarterly-earnings-nongaap-eps-02-04-2026-2pt35,MET,0.6-0.8,4,0.64,2026-02-04T21:00:00Z,2026-02-04,2026-02-05,6,0.0035101355327670234,"CAR[0,5]",0,5
1254472,COP,cop-quarterly-earnings-nongaap-eps-02-05-2026-1pt11,COP,0.6-0.8,4,0.71,2026-02-05T13:30:00Z,2026-02-04,2026-02-05,11,0.09674899329454484,"CAR[-5,5]",-5,5
1254472,COP,cop-quarterly-earnings-nongaap-eps-02-05-2026-1pt11,COP,0.6-0.8,4,0.71,2026-02-05T13:30:00Z,2026-02-04,2026-02-05,1,-0.019772495592798985,AR[0],0,0
1254472,COP,cop-quarterly-earnings-nongaap-eps-02-05-2026-1pt11,COP,0.6-0.8,4,0.71,2026-02-05T13:30:00Z,2026-02-04,2026-02-05,2,-0.002498367911348616,"CAR[0,1]",0,1
1254472,COP,cop-quarterly-earnings-nongaap-eps-02-05-2026-1pt11,COP,0.6-0.8,4,0.71,2026-02-05T13:30:00Z,2026-02-04,2026-02-05,4,-0.004546304683532324,"CAR[0,3]",0,3
1254472,COP,cop-quarterly-earnings-nongaap-eps-02-05-2026-1pt11,COP,0.6-0.8,4,0.71,2026-02-05T13:30:00Z,2026-02-04,2026-02-05,6,0.0321193800456977,"CAR[0,5]",0,5
1254528,MCHP,mchp-quarterly-earnings-nongaap-eps-02-05-2026-0pt43,MCHP.N,0.6-0.8,4,0.795,2026-02-05T21:15:01Z,2026-02-05,2026-02-06,11,0.03517821271326479,"CAR[-5,5]",-5,5
1254528,MCHP,mchp-quarterly-earnings-nongaap-eps-02-05-2026-0pt43,MCHP.N,0.6-0.8,4,0.795,2026-02-05T21:15:01Z,2026-02-05,2026-02-06,1,-0.06013248449873,AR[0],0,0
1254528,MCHP,mchp-quarterly-earnings-nongaap-eps-02-05-2026-0pt43,MCHP.N,0.6-0.8,4,0.795,2026-02-05T21:15:01Z,2026-02-05,2026-02-06,2,-0.08799785264549251,"CAR[0,1]",0,1
1254528,MCHP,mchp-quarterly-earnings-nongaap-eps-02-05-2026-0pt43,MCHP.N,0.6-0.8,4,0.795,2026-02-05T21:15:01Z,2026-02-05,2026-02-06,4,0.002894562734389719,"CAR[0,3]",0,3
1254528,MCHP,mchp-quarterly-earnings-nongaap-eps-02-05-2026-0pt43,MCHP.N,0.6-0.8,4,0.795,2026-02-05T21:15:01Z,2026-02-05,2026-02-06,6,0.0032194765360820544,"CAR[0,5]",0,5
1268941,TW,tw-quarterly-earnings-nongaap-eps-02-05-2026-0pt84,TW.N,0.6-0.8,4,0.6950000000000001,2026-02-05T12:00:00Z,2026-02-04,2026-02-05,11,0.1451284743961805,"CAR[-5,5]",-5,5
1268941,TW,tw-quarterly-earnings-nongaap-eps-02-05-2026-0pt84,TW.N,0.6-0.8,4,0.6950000000000001,2026-02-05T12:00:00Z,2026-02-04,2026-02-05,1,0.09069928178301793,AR[0],0,0
1268941,TW,tw-quarterly-earnings-nongaap-eps-02-05-2026-0pt84,TW.N,0.6-0.8,4,0.6950000000000001,2026-02-05T12:00:00Z,2026-02-04,2026-02-05,2,0.1128770682191059,"CAR[0,1]",0,1
1268941,TW,tw-quarterly-earnings-nongaap-eps-02-05-2026-0pt84,TW.N,0.6-0.8,4,0.6950000000000001,2026-02-05T12:00:00Z,2026-02-04,2026-02-05,4,0.15742164307178871,"CAR[0,3]",0,3
1268941,TW,tw-quarterly-earnings-nongaap-eps-02-05-2026-0pt84,TW.N,0.6-0.8,4,0.6950000000000001,2026-02-05T12:00:00Z,2026-02-04,2026-02-05,6,0.15966822268702516,"CAR[0,5]",0,5
1270844,ARES,ares-quarterly-earnings-nongaap-eps-02-05-2026-1pt69,ARES.N,0.6-0.8,4,0.73,2026-02-05T11:00:00Z,2026-02-04,2026-02-05,11,-0.04944380663951006,"CAR[-5,5]",-5,5
1270844,ARES,ares-quarterly-earnings-nongaap-eps-02-05-2026-1pt69,ARES.N,0.6-0.8,4,0.73,2026-02-05T11:00:00Z,2026-02-04,2026-02-05,1,-0.09217392124763449,AR[0],0,0
1270844,ARES,ares-quarterly-earnings-nongaap-eps-02-05-2026-1pt69,ARES.N,0.6-0.8,4,0.73,2026-02-05T11:00:00Z,2026-02-04,2026-02-05,2,-0.05003472399635599,"CAR[0,1]",0,1
1270844,ARES,ares-quarterly-earnings-nongaap-eps-02-05-2026-1pt69,ARES.N,0.6-0.8,4,0.73,2026-02-05T11:00:00Z,2026-02-04,2026-02-05,4,5.702336690862541e-4,"CAR[0,3]",0,3
1270844,ARES,ares-quarterly-earnings-nongaap-eps-02-05-2026-1pt69,ARES.N,0.6-0.8,4,0.73,2026-02-05T11:00:00Z,2026-02-04,2026-02-05,6,0.004537704462060622,"CAR[0,5]",0,5
1271534,APO,apo-quarterly-earnings-nongaap-eps-02-09-2026-2pt03,APO,0.6-0.8,4,0.67,2026-02-09T13:30:00Z,2026-02-06,2026-02-09,11,-0.04437049072191398,"CAR[-5,5]",-5,5
1271534,APO,apo-quarterly-earnings-nongaap-eps-02-09-2026-2pt03,APO,0.6-0.8,4,0.67,2026-02-09T13:30:00Z,2026-02-06,2026-02-09,1,8.695457826975077e-4,AR[0],0,0
1271534,APO,apo-quarterly-earnings-nongaap-eps-02-09-2026-2pt03,APO,0.6-0.8,4,0.67,2026-02-09T13:30:00Z,2026-02-06,2026-02-09,2,-0.005662234442883468,"CAR[0,1]",0,1
1271534,APO,apo-quarterly-earnings-nongaap-eps-02-09-2026-2pt03,APO,0.6-0.8,4,0.67,2026-02-09T13:30:00Z,2026-02-06,2026-02-09,4,-0.03749022099651538,"CAR[0,3]",0,3
1271534,APO,apo-quarterly-earnings-nongaap-eps-02-09-2026-2pt03,APO,0.6-0.8,4,0.67,2026-02-09T13:30:00Z,2026-02-06,2026-02-09,6,-0.04066823983254668,"CAR[0,5]",0,5
1271536,ON,on-quarterly-earnings-nongaap-eps-02-10-2026-0pt62,ON.N,0.6-0.8,4,0.79,2026-02-09T21:15:01Z,2026-02-09,2026-02-10,11,0.1751056018488819,"CAR[-5,5]",-5,5
1271536,ON,on-quarterly-earnings-nongaap-eps-02-10-2026-0pt62,ON.N,0.6-0.8,4,0.79,2026-02-09T21:15:01Z,2026-02-09,2026-02-10,1,0.04157352725697847,AR[0],0,0
1271536,ON,on-quarterly-earnings-nongaap-eps-02-10-2026-0pt62,ON.N,0.6-0.8,4,0.79,2026-02-09T21:15:01Z,2026-02-09,2026-02-10,2,0.09854906308692607,"CAR[0,1]",0,1
1271536,ON,on-quarterly-earnings-nongaap-eps-02-10-2026-0pt62,ON.N,0.6-0.8,4,0.79,2026-02-09T21:15:01Z,2026-02-09,2026-02-10,4,0.14122728288191472,"CAR[0,3]",0,3
1271536,ON,on-quarterly-earnings-nongaap-eps-02-10-2026-0pt62,ON.N,0.6-0.8,4,0.79,2026-02-09T21:15:01Z,2026-02-09,2026-02-10,6,0.1098688763028375,"CAR[0,5]",0,5
1279293,LYFT,lyft-quarterly-earnings-gaap-eps-02-10-2026-0pt12,LYFT.N,0.6-0.8,4,0.67,2026-02-10T21:00:00Z,2026-02-10,2026-02-11,11,-0.15869629683628278,"CAR[-5,5]",-5,5
1279293,LYFT,lyft-quarterly-earnings-gaap-eps-02-10-2026-0pt12,LYFT.N,0.6-0.8,4,0.67,2026-02-10T21:00:00Z,2026-02-10,2026-02-11,1,-0.17063482563728505,AR[0],0,0
1279293,LYFT,lyft-quarterly-earnings-gaap-eps-02-10-2026-0pt12,LYFT.N,0.6-0.8,4,0.67,2026-02-10T21:00:00Z,2026-02-10,2026-02-11,2,-0.2167104736872916,"CAR[0,1]",0,1
1279293,LYFT,lyft-quarterly-earnings-gaap-eps-02-10-2026-0pt12,LYFT.N,0.6-0.8,4,0.67,2026-02-10T21:00:00Z,2026-02-10,2026-02-11,4,-0.19746254656023562,"CAR[0,3]",0,3
1279293,LYFT,lyft-quarterly-earnings-gaap-eps-02-10-2026-0pt12,LYFT.N,0.6-0.8,4,0.67,2026-02-10T21:00:00Z,2026-02-10,2026-02-11,6,-0.15977510955412758,"CAR[0,5]",0,5
1280185,CRSP,crsp-quarterly-earnings-gaap-eps-02-11-2026-neg1pt17,CRSP.N,0.6-0.8,4,0.63,2026-02-12T21:30:00Z,2026-02-12,2026-02-13,11,0.15125861725022985,"CAR[-5,5]",-5,5
1280185,CRSP,crsp-quarterly-earnings-gaap-eps-02-11-2026-neg1pt17,CRSP.N,0.6-0.8,4,0.63,2026-02-12T21:30:00Z,2026-02-12,2026-02-13,1,0.0835989137791366,AR[0],0,0
1280185,CRSP,crsp-quarterly-earnings-gaap-eps-02-11-2026-neg1pt17,CRSP.N,0.6-0.8,4,0.63,2026-02-12T21:30:00Z,2026-02-12,2026-02-13,2,0.08346426594867733,"CAR[0,1]",0,1
1280185,CRSP,crsp-quarterly-earnings-gaap-eps-02-11-2026-neg1pt17,CRSP.N,0.6-0.8,4,0.63,2026-02-12T21:30:00Z,2026-02-12,2026-02-13,4,0.10443576837328841,"CAR[0,3]",0,3
