"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
424,"Logit Loss at 6h | Ex-ante",0.156472797120978,-0.468654768697041,-0.380530306097309,-0.471029939665848,-0.382458856911603,0.0100595837469887,0.000575704275102055
425,"Logit Loss at 6h | Ex-ante",0.155759113018461,0.916843351562465,1.10103793547443,0.922393591275206,1.10770322291343,0.0119982213119966,0.00577118551182192
426,"Logit Loss at 6h | Ex-ante",0.196008664072418,0.408156508194587,0.443582771025878,0.409815195937913,0.445385425867046,0.00807842690982759,0.00062572069906812
427,"Logit Loss at 6h | Ex-ante",0.154751379582596,-0.451262851747519,-0.369749492846739,-0.482297859863771,-0.395178527093722,0.12455574396078,0.0086055967779652
428,"Logit Loss at 6h | Ex-ante",0.141797418509629,1.05976167093341,1.31528675349832,1.0636499895673,1.32011260645451,0.00729791102436903,0.00496204432330047
429,"Logit Loss at 6h | Ex-ante",0.114168488505403,-0.298740706621843,-0.257120841947165,-0.300413551952304,-0.258560630333151,0.0111059419322717,0.000290796704732654
430,"Logit Loss at 6h | Ex-ante",0.115882482509356,-0.399236346209711,-0.320720497410203,-0.400789205393447,-0.321967963415099,0.00773399524587372,0.00031293934073388
431,"Logit Loss at 6h | Ex-ante",0.119702025277928,-0.456001040769051,-0.351424946379475,-0.457515372265392,-0.352591991665172,0.00660885051221541,0.000320338829511266
432,"Logit Loss at 6h | Ex-ante",0.127908411674093,-0.428727044533712,-0.343376051487872,-0.430299662915291,-0.344635592954287,0.00729605337228479,0.000338101863232864
433,"Logit Loss at 6h | Ex-ante",0.122047496941779,0.168694622399886,0.178949671804303,0.16942070184518,0.179719890063727,0.00855295218064489,0.000107918987621535
434,"Logit Loss at 6h | Ex-ante",0.162478396957858,1.13799154715853,1.38231681066699,1.14159236559923,1.38669072001206,0.00629846464634043,0.00472059788661137
435,"Logit Loss at 6h | Ex-ante",0.157721908822965,0.0504653093003851,0.0512458530307631,0.0505496538314533,0.0513315021133307,0.00333431223461258,0.00000341415913187822
436,"Logit Loss at 6h | Ex-ante",0.167216937978889,-0.492328496519596,-0.399260819814615,-0.493831788612043,-0.400479935989068,0.00607900913955019,0.000379928185483826
437,"Logit Loss at 6h | Ex-ante",0.15692261564903,-0.469659470695824,-0.381322565452182,-0.470584028759947,-0.382073226036964,0.00392554683739915,0.000222823312743242
438,"Logit Loss at 6h | Ex-ante",0.163921384070905,-0.176363661449469,-0.166182287720732,-0.176845551504468,-0.166636358537312,0.00544241565454719,0.0000588518827008562
