"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
228,"Logit Mean loss | Ex-ante",0.16188751405587,-0.514698079691673,-0.408015806950843,-0.515832555103402,-0.40891513787677,0.00439378193280413,0.000359501589516451
229,"Logit Mean loss | Ex-ante",0.162725053635427,-0.5393766801501,-0.4203189851848,-0.540865873093379,-0.421479465586899,0.00549911866403288,0.000478546672131223
230,"Logit Mean loss | Ex-ante",0.120645260050089,-0.392345253441452,-0.319321791371214,-0.393945012050376,-0.320623802241188,0.00810524492499286,0.00040923767558916
231,"Logit Mean loss | Ex-ante",0.165483626997569,-0.298360967030088,-0.267671474969177,-0.299975550780571,-0.269119982185972,0.0107357989078024,0.000382910702786406
232,"Logit Mean loss | Ex-ante",0.149252629374443,-0.248656411676981,-0.225952001109252,-0.249754174454847,-0.22694952896196,0.00877142687820872,0.000222043746356819
233,"Logit Mean loss | Ex-ante",0.146870410625768,-0.409873686422662,-0.341405472771923,-0.410312536594614,-0.341771014292138,0.00213795800283636,0.000121922163842613
234,"Logit Mean loss | Ex-ante",0.164940144878517,-0.483405904564836,-0.393112062529393,-0.484550537804902,-0.394042893389325,0.00471893514307626,0.000358648323835764
235,"Logit Mean loss | Ex-ante",0.15662348304198,0.315484303020091,0.34308641534995,0.316800430374514,0.344517692316348,0.0082916141808114,0.000483461281719279
236,"Logit Mean loss | Ex-ante",0.108273811223842,-0.270791174177655,-0.235774707393999,-0.273701463811697,-0.238308662531133,0.0211530981390239,0.000597891545435128
237,"Logit Mean loss | Ex-ante",0.191171252959855,-0.291561990327254,-0.265996880990512,-0.293284737776111,-0.267568572306022,0.0117134479855967,0.000413385853270433
238,"Logit Mean loss | Ex-ante",0.172465245083341,0.566884523945742,0.640209238418544,0.568762292208863,0.642329890048424,0.00659209853949344,0.00133381588207427
239,"Logit Mean loss | Ex-ante",0.16167812860796,-0.175261383015614,-0.165090447752641,-0.175838332196425,-0.165633914869879,0.00655150273262157,0.0000881409329332668
240,"Logit Mean loss | Ex-ante",0.115192143718937,-0.412148892557429,-0.327210197203877,-0.414031673209972,-0.328704960479323,0.00907418376957462,0.000482017142045952
241,"Logit Mean loss | Ex-ante",0.135135626961643,-0.470235177352211,-0.368985822179577,-0.47129889913266,-0.36982050719387,0.00450890665006467,0.000301786205875996
242,"Logit Mean loss | Ex-ante",0.154858184245637,-0.41971560387378,-0.350710527820339,-0.420814054290885,-0.351628382963231,0.00521378392200439,0.000315700054217489
243,"Logit Mean loss | Ex-ante",0.0801961015648312,-0.407151654090053,-0.294945361971705,-0.421369432656076,-0.305244885020337,0.0663451617596596,0.00322554596936974
244,"Logit Mean loss | Ex-ante",0.157760127762517,-0.326277058703661,-0.287438512814202,-0.327717845192332,-0.288707794593411,0.00877351878060247,0.000359419364998473
245,"Logit Mean loss | Ex-ante",0.144061953429613,-0.391500127678953,-0.328737343386217,-0.393248398045888,-0.330205342284083,0.0088716659473342,0.000475474268994871
246,"Logit Mean loss | Ex-ante",0.102346996312365,-0.210752016289999,-0.189363154209462,-0.21424803848588,-0.192504371085353,0.0323690130928097,0.000603926965285076
247,"Logit Mean loss | Ex-ante",0.0920636297071962,-0.439146700077207,-0.318376391513807,-0.46024592324477,-0.333673089712044,0.089585121352322,0.00533731021140275
248,"Logit Mean loss | Ex-ante",0.177491689608938,0.442303529285857,0.487957467260597,0.448202801817265,0.494465654269083,0.0261508817694071,0.0031985302574377
249,"Logit Mean loss | Ex-ante",0.182710244655669,0.0740331481322738,0.0754854606106212,0.0745355155397895,0.0759976829881477,0.0134345199695991,0.0000383160279451894
250,"Logit Mean loss | Ex-ante",0.16662703376064,-0.430754889790331,-0.362193481947839,-0.433233944080677,-0.364277955802089,0.011411670268514,0.000746247788116879
251,"Logit Mean loss | Ex-ante",0.094634039415777,-0.221993161932482,-0.196750003046076,-0.225255015304163,-0.199640946421211,0.0287517362044902,0.000574799788645848
252,"Logit Mean loss | Ex-ante",0.154091568368092,-0.544710065456727,-0.415924544676455,-0.545881133510135,-0.416818737711957,0.00428595841465084,0.000364326976305707
253,"Logit Mean loss | Ex-ante",0.111590067386387,-0.420908840316755,-0.329299564844402,-0.42241040214493,-0.330474317211762,0.0070968564451153,0.000380292799673973
254,"Logit Mean loss | Ex-ante",0.155097196643631,-0.497749146980025,-0.395302393014442,-0.499165732346151,-0.396427416710688,0.00566775804704428,0.000436405972088044
255,"Logit Mean loss | Ex-ante",0.113820557129366,-0.422637902562385,-0.331644433556199,-0.424820946999464,-0.333357470960969,0.0102510735568024,0.000560722826026412
256,"Logit Mean loss | Ex-ante",0.128303246365108,-0.489187187460228,-0.372309889991344,-0.491511456967874,-0.374078841727784,0.00943527947517311,0.000649354331545814
257,"Logit Mean loss | Ex-ante",0.117204886671944,-0.450471651988846,-0.347071925078217,-0.452212696321747,-0.348413336031823,0.00768528963339263,0.000458019417014398
258,"Logit Mean loss | Ex-ante",0.134292685206244,1.26687373369362,1.6204640858143,1.2721750185337,1.62724498391294,0.0083168420413567,0.0108186965257004
259,"Logit Mean loss | Ex-ante",0.115287984334146,-0.208969679439595,-0.189711439122887,-0.210310306664233,-0.19092851674293,0.0127084051980761,0.000228597118228168
260,"Logit Mean loss | Ex-ante",0.120454089577053,-0.462937172230801,-0.355025620788125,-0.465180697610247,-0.356746176056464,0.00962256271019911,0.000602410045928028
261,"Logit Mean loss | Ex-ante",0.100268076815848,-0.272960956882158,-0.235266319123529,-0.275203672534147,-0.237199326181795,0.0162321771127518,0.00045226668853692
262,"Logit Mean loss | Ex-ante",0.131862871457739,-0.447699972807929,-0.355657407262268,-0.450207607431058,-0.357649497685748,0.0111088790149328,0.000700036263974948
263,"Logit Mean loss | Ex-ante",0.12292117383644,-0.403024467498078,-0.326548651522303,-0.404596358625501,-0.327822268807094,0.0077550755407579,0.000409192429130997
264,"Logit Mean loss | Ex-ante",0.0752231266099686,1.36566893406085,2.01797707625682,1.37906720594824,2.03777499715542,0.0193365292778757,0.0398891264232114
265,"Logit Mean loss | Ex-ante",0.118873925039298,-0.433793910494173,-0.340472358113305,-0.435847039836961,-0.342083800256544,0.0093991393926276,0.000540926111152796
266,"Logit Mean loss | Ex-ante",0.186921763131544,-0.506052726689917,-0.416822496718539,-0.50924459472747,-0.419451555578297,0.0124964113419648,0.00108466040953459
267,"Logit Mean loss | Ex-ante",0.192841634333936,-0.347257163368814,-0.310221544835381,-0.348623665540862,-0.311442307024189,0.00782404732478145,0.000372633184024347
268,"Logit Mean loss | Ex-ante",0.194450444727447,-0.530806674825506,-0.434766106178021,-0.532792957311348,-0.43639300414878,0.00744221548549078,0.000695641592076124
269,"Logit Mean loss | Ex-ante",0.161932456366248,-0.0410361463335143,-0.0405118762965867,-0.0411110947698438,-0.0405858672058823,0.00364281800793338,0.0000029339696652439
270,"Logit Mean loss | Ex-ante",0.166920787370525,-0.476016168133901,-0.389877856927646,-0.477019846866407,-0.390699913276714,0.0042036944105541,0.000313928537105973
271,"Logit Mean loss | Ex-ante",0.139838277017814,-0.209516385646346,-0.192838085116307,-0.211308019306541,-0.194487097928341,0.0168856651493755,0.000316504053263556
272,"Logit Mean loss | Ex-ante",0.150003504492829,0.0182259656886944,0.0183336781862541,0.0182988179355656,0.018406960978074,0.00794665813585133,0.00000132220023192112
273,"Logit Mean loss | Ex-ante",0.124140284853801,1.29829778971808,1.69527140591234,1.30299329711925,1.70140263366032,0.00719427639860025,0.0102192868165402
274,"Logit Mean loss | Ex-ante",0.131073316156817,0.0315982734331687,0.0319574509058337,0.0318807584742105,0.0322431469534301,0.0176428385286007,0.0000090961461395961
275,"Logit Mean loss | Ex-ante",0.147168687628999,-0.424148570255754,-0.350264146724564,-0.425402817235912,-0.351299910556143,0.00588805684527897,0.000356103564812349
276,"Logit Mean loss | Ex-ante",0.177150533856796,-0.165846969628783,-0.157491678738632,-0.166642406857897,-0.158247042221153,0.00952385178042286,0.000117306843527526
277,"Logit Mean loss | Ex-ante",0.149862140657516,-0.41434260689856,-0.345380472741578,-0.415182732350009,-0.346080769840532,0.00404292079558941,0.00023686074267302
278,"Logit Mean loss | Ex-ante",0.152610709227692,-0.382832385252318,-0.326004742249881,-0.383814364218828,-0.32684095624902,0.00511040166416607,0.00026732318726859
279,"Logit Mean loss | Ex-ante",0.127945002840566,1.3314397082923,1.73073298480638,1.3363828732001,1.73715858448017,0.00738414542205019,0.0109365793168865
280,"Logit Mean loss | Ex-ante",0.153366365537301,-0.217627192989588,-0.200885666123748,-0.218175458109397,-0.201391754550898,0.00501959516209951,0.000099682994395856
281,"Logit Mean loss | Ex-ante",0.1414853945518,-0.278520559394185,-0.248292801710827,-0.278925287856242,-0.248653605107154,0.00289995094354425,0.000087604209315756
282,"Logit Mean loss | Ex-ante",0.14925614139189,-0.382069628064385,-0.324404756736645,-0.385345712365028,-0.327186389330639,0.0169310730221172,0.000898203022116058
283,"Logit Mean loss | Ex-ante",0.170387304914629,-0.406974888542092,-0.347874694638237,-0.408759566954761,-0.349400205118893,0.00871310437294624,0.000522761267891288
284,"Logit Mean loss | Ex-ante",0.186900541289805,1.35530263954463,1.60435561700362,1.36022941021063,1.61018774036932,0.00723091003863441,0.00919986136630234
285,"Logit Mean loss | Ex-ante",0.173566697881898,-0.522677766160966,-0.41910880461221,-0.528170390991015,-0.42351306202613,0.0206905388096267,0.00184615860557726
286,"Logit Mean loss | Ex-ante",0.193095447388476,-0.493112004229688,-0.411781259112867,-0.497738745507683,-0.415644895229409,0.0185046365497251,0.0015867947295283
287,"Logit Mean loss | Ex-ante",0.152184764835114,-0.528436457349861,-0.407709077567939,-0.537455544723071,-0.414667650812255,0.0332805658941633,0.00288385955128828
288,"Logit Mean loss | Ex-ante",0.168006173690886,0.0042576733571335,0.00426302931468716,0.00428313845106759,0.00428852644253996,0.0118555091202381,0.00000010749777610807
