"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
1,"Logit Mean loss | Full",0.154675151950645,1.0223979409676,1.24280391778389,1.03120164717427,1.25350550483356,0.0170017690895412,0.00989526132453785
2,"Logit Mean loss | Full",0.169551335891296,-0.54252419029384,-0.4265104606446,-0.544801631197414,-0.42830089208757,0.00834314938296244,0.000561952957023645
3,"Logit Mean loss | Full",0.175009276407604,0.975739892870316,1.15341758356251,0.978647646337656,1.1568548253955,0.00593356296562886,0.00290864868504768
4,"Logit Mean loss | Full",0.160230680889281,-0.435943435613324,-0.362954759790909,-0.438320888469997,-0.364934162988698,0.0108185818468854,0.000530342984102395
5,"Logit Mean loss | Full",0.16482713746452,0.591809854596545,0.674680209609214,0.594770428269787,0.678055348517281,0.00993057202119797,0.00167908355041243
6,"Logit Mean loss | Full",0.1639667652355,0.100940113416896,0.103894786666779,0.101376908192656,0.104344367101242,0.00859867975345729,0.000034383786358882
7,"Logit Mean loss | Full",0.152448172581443,-0.1956894513339,-0.182226933218613,-0.196343159896871,-0.182835669692843,0.00664775211521303,0.0000814566961647889
8,"Logit Mean loss | Full",0.141736667517377,-0.489605315963704,-0.382676924696333,-0.491157555301884,-0.383890159432477,0.0063107509863226,0.00034078291362084
9,"Logit Mean loss | Full",0.151613829894274,-0.427340108240862,-0.354101544214626,-0.428103705390941,-0.354734274269181,0.00356416511488412,0.000163888386963293
10,"Logit Mean loss | Full",0.16947417958696,-0.0267991154240869,-0.0265857455578962,-0.0268578822723539,-0.0266440445148036,0.00437134653941704,0.00000113488420246207
11,"Logit Mean loss | Full",0.15220970117025,-0.312331908591012,-0.275911013474052,-0.312884007429297,-0.276398732294381,0.00352598229853161,0.0000984282223641731
12,"Logit Mean loss | Full",0.152432360575459,-0.538480946886896,-0.412076406843749,-0.546219069437249,-0.41799806062686,0.0281327077130989,0.00184156266202675
13,"Logit Mean loss | Full",0.113721096802477,-0.155098900703787,-0.144659157318039,-0.156285383361191,-0.145765777549476,0.0151259046798228,0.000118818808108938
14,"Logit Mean loss | Full",0.121445746447495,-0.234521997625069,-0.210894099560025,-0.235212602460771,-0.21151512652744,0.00586355484609288,0.0000960796160724567
15,"Logit Mean loss | Full",0.119267273619583,-0.213929999345284,-0.19420468992435,-0.215178446298646,-0.195338024445954,0.0115701668407581,0.000162630036152632
16,"Logit Mean loss | Full",0.136423857503152,-0.00943618312026265,-0.00940462097300808,-0.00951924875888753,-0.00948740877366768,0.01737599728673,0.000000579550116150134
17,"Logit Mean loss | Full",0.136775065830276,-0.232263707545655,-0.211165146472675,-0.23337151726005,-0.212172324060065,0.00947142438453237,0.000156732533642016
