"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
1,"Probit Mean loss | Ex-ante",0.121424729244605,0.977939596367836,1.23803402162573,0.982837491184365,1.2442345686122,0.00994201120707371,0.00756878154122713
2,"Probit Mean loss | Ex-ante",0.145397894260268,-0.489343944720129,-0.385004147706723,-0.490826340683536,-0.386170461504234,0.00603128752953434,0.000440558159647728
3,"Probit Mean loss | Ex-ante",0.153761974293787,1.09109191462511,1.33606615324429,1.09361362370594,1.33915404172193,0.00460638325029234,0.00404049075878488
4,"Probit Mean loss | Ex-ante",0.148890735353255,-0.398540764249953,-0.335022535446641,-0.400524938448343,-0.336690477926661,0.0098833269749854,0.0005509171421889
5,"Probit Mean loss | Ex-ante",0.144698363919193,0.625866103362662,0.729522135289894,0.628117345724194,0.732146228727476,0.00715537638131301,0.00188085225484433
6,"Probit Mean loss | Ex-ante",0.148964269367534,0.0592532877119722,0.0603792570876188,0.0594647846264635,0.0605947730035522,0.00710070011757263,0.0000127842166209968
7,"Probit Mean loss | Ex-ante",0.135817289311666,-0.129566054074473,-0.1232768268322,-0.129924264508104,-0.123617649479857,0.00550654074001272,0.0000411951147104421
8,"Probit Mean loss | Ex-ante",0.128350898317267,-0.445731492798381,-0.352502468186578,-0.447060175862832,-0.353553244421204,0.0059352574127488,0.000363364395541463
9,"Probit Mean loss | Ex-ante",0.142177890935523,-0.434080933381455,-0.353807920711394,-0.434797633211786,-0.354392083841455,0.00329398823084489,0.000202083482800745
10,"Probit Mean loss | Ex-ante",0.152678384611387,-0.0549773306064577,-0.0539814146261821,-0.0550743654222527,-0.0540766916534008,0.00352067001970839,0.00000503019804166484
11,"Probit Mean loss | Ex-ante",0.150603146208519,-0.241739786813939,-0.220515166259829,-0.242103220762979,-0.220846690907688,0.0030000523159834,0.0000714534681898434
12,"Probit Mean loss | Ex-ante",0.124114611474557,-0.479866701479465,-0.365041864005397,-0.485867939726517,-0.369607096786271,0.0245506046514097,0.00167396309786237
13,"Probit Mean loss | Ex-ante",0.106038236735076,-0.18091723738656,-0.165783152985984,-0.182391104123592,-0.167133727858097,0.016096308315932,0.00022248960254923
14,"Probit Mean loss | Ex-ante",0.118941647688137,-0.219253122786352,-0.198435418236099,-0.219722837311135,-0.198860534179681,0.00427094845709235,0.0000825825299084866
15,"Probit Mean loss | Ex-ante",0.119285449032069,-0.202971078082589,-0.185313637995816,-0.203982921401753,-0.186237456149256,0.00989625722061079,0.000168784344894492
16,"Probit Mean loss | Ex-ante",0.124885609510022,0.0624433473502893,0.0638815774461168,0.0629788566843424,0.0644294209306202,0.0169337026329418,0.0000348133170913322
17,"Probit Mean loss | Ex-ante",0.107850374965656,-0.156190335596101,-0.145180414521244,-0.156756364408411,-0.145706543729485,0.00720872651872174,0.0000750527378884422
18,"Probit Mean loss | Ex-ante",0.149263877274264,-0.408777620049831,-0.341663894246527,-0.409878830774163,-0.342584306534302,0.00536612942533767,0.000308276667673732
19,"Probit Mean loss | Ex-ante",0.173974815618999,-0.352682780624518,-0.310470664461653,-0.354345457686188,-0.311934337996288,0.00936248047454243,0.000447723974425014
20,"Probit Mean loss | Ex-ante",0.140523189810834,-0.489422572561671,-0.38175175430396,-0.490602794627509,-0.382672332694417,0.00480552689054062,0.000344266696264311
21,"Probit Mean loss | Ex-ante",0.148481870720213,-0.341857015190394,-0.296567841222718,-0.3442257765977,-0.29862278941954,0.01371548181028,0.000603757552231745
22,"Probit Mean loss | Ex-ante",0.151404017427583,0.21942128468945,0.233707989914426,0.220008789323226,0.234333747471261,0.00533360697562988,0.000143357714705188
23,"Probit Mean loss | Ex-ante",0.155373429907012,-0.392326173336475,-0.333227503947041,-0.395952553026837,-0.3363076182364,0.0182333632789759,0.001022679979613
24,"Probit Mean loss | Ex-ante",0.132723565678458,-0.127531863190503,-0.121332676452904,-0.128069345396415,-0.121844032226729,0.00837599895524326,0.0000610528494917068
25,"Probit Mean loss | Ex-ante",0.12930156453682,-0.441900036648505,-0.351124688777358,-0.44341948878344,-0.35233201422145,0.00684159737221607,0.000416342774807769
26,"Probit Mean loss | Ex-ante",0.126838256243917,0.821261360485516,1.00807326128768,0.824747029357166,1.01235181347129,0.00843483618873566,0.00424449621384451
27,"Probit Mean loss | Ex-ante",0.159653983095631,-0.274048916576566,-0.247666492244641,-0.274682052319748,-0.248238676621749,0.00460464057449592,0.00013878637964677
28,"Probit Mean loss | Ex-ante",0.16388404291967,-0.318389479426421,-0.282765787853001,-0.319416276648799,-0.283677699660119,0.00641887670403559,0.000253112692087078
29,"Probit Mean loss | Ex-ante",0.15456632290279,-0.340695169881342,-0.297251915320218,-0.341342864105733,-0.297817019747173,0.00379137691864572,0.000164343873895836
30,"Probit Mean loss | Ex-ante",0.1455559568054,0.463288459939139,0.523350854838543,0.465057179024192,0.525348877075603,0.00759199402809604,0.00102794302318567
31,"Probit Mean loss | Ex-ante",0.133590663144808,-0.468855759014015,-0.367289489982229,-0.470489125472736,-0.368569027072355,0.00693121751155386,0.000461610520709476
32,"Probit Mean loss | Ex-ante",0.134974726232272,1.21045434588772,1.53951237812823,1.21309634216138,1.54287259239825,0.00435104646992031,0.00506471995345236
33,"Probit Mean loss | Ex-ante",0.162335395777449,1.03600363964816,1.24894966161826,1.03860562840122,1.25208647779177,0.00500426598560649,0.00383880140472001
34,"Probit Mean loss | Ex-ante",0.146982154359419,-0.235197705558647,-0.214761944474012,-0.236212798067455,-0.215688838044231,0.00857626179279714,0.000195930427443894
35,"Probit Mean loss | Ex-ante",0.105466705689141,1.30279183465544,1.76690763820821,1.30719629868688,1.77288117974596,0.00672744229868549,0.0103645065923487
36,"Probit Mean loss | Ex-ante",0.137884907495348,-0.0483082778230918,-0.0474745674163119,-0.0484105201034136,-0.0475750451863476,0.00421950902551767,0.00000466943735864955
37,"Probit Mean loss | Ex-ante",0.132507877317447,-0.145004583925363,-0.136916266415885,-0.145434538167599,-0.137322237923702,0.00590394416264399,0.0000545259779582883
38,"Probit Mean loss | Ex-ante",0.17924020542645,-0.0166295611975379,-0.016551906405113,-0.0167072185950736,-0.0166292011671579,0.00927466365321981,0.00000126036258270433
39,"Probit Mean loss | Ex-ante",0.105474709168544,-0.395356811568013,-0.312549124262319,-0.39708677951322,-0.313916749532596,0.00869431873443625,0.000420789377511602
40,"Probit Mean loss | Ex-ante",0.14157280037507,-0.41596505984596,-0.342901724222372,-0.417007284383639,-0.343760884343006,0.00499234504036779,0.000288668180888388
41,"Probit Mean loss | Ex-ante",0.107147751265556,-0.335682697605104,-0.279251442233094,-0.337111604740975,-0.280440137335213,0.00845938720625616,0.000326675501940585
42,"Probit Mean loss | Ex-ante",0.156554054941156,-0.508191742043691,-0.401424495407459,-0.510440866386351,-0.40320109571334,0.0087930626287538,0.000702145422339426
43,"Probit Mean loss | Ex-ante",0.144466933569543,0.430935855285649,0.483886555687874,0.431788100457228,0.484843519411405,0.0039436200666964,0.000453129320012412
44,"Probit Mean loss | Ex-ante",0.157364090115218,-0.0276281955090327,-0.0273859563844271,-0.0277731522411817,-0.0275296421616239,0.0104113817348373,0.00000388206353881453
45,"Probit Mean loss | Ex-ante",0.12292107505883,-0.36356625258875,-0.302996115085438,-0.364438215743509,-0.303722809179041,0.00477952079506889,0.000215688850314468
46,"Probit Mean loss | Ex-ante",0.107255242928711,-0.374751684202351,-0.302514772072797,-0.376814528286404,-0.304179983556069,0.0109188870582246,0.000497296676892745
47,"Probit Mean loss | Ex-ante",0.113949116518962,0.847147903018045,1.06273736373297,0.849540198036874,1.06573847049664,0.00562404624829969,0.00312757248583932
48,"Probit Mean loss | Ex-ante",0.146852068016229,0.651932656573335,0.761783334614519,0.654263628470397,0.764507075367083,0.00711278900785256,0.00203850065583831
49,"Probit Mean loss | Ex-ante",0.147184194471616,0.686553547297017,0.80651798553277,0.688097620577265,0.808331861342463,0.00448291290030431,0.0014325137689675
50,"Probit Mean loss | Ex-ante",0.157029134399986,1.04122089055791,1.26411537100373,1.04846787547404,1.27291372023875,0.0137761768228436,0.011019426249153
51,"Probit Mean loss | Ex-ante",0.130740106895969,0.955711648399958,1.19003797839753,0.963020683012687,1.19913907995796,0.0151217893121463,0.0107489884281732
52,"Probit Mean loss | Ex-ante",0.107537190662545,-0.359950647447901,-0.294158578189069,-0.361001412547334,-0.2950172835973,0.00581291836800635,0.000247758667278705
53,"Probit Mean loss | Ex-ante",0.163917328899838,-0.559267316896794,-0.429782926607131,-0.560760740127667,-0.430930584958399,0.00531932596136537,0.000483498788220552
54,"Probit Mean loss | Ex-ante",0.172919933120587,0.521070381139244,0.584052686614915,0.524955455938694,0.5884073543459,0.0147467693968085,0.00252297550397946
55,"Probit Mean loss | Ex-ante",0.111691803316959,-0.0341655784435155,-0.0336790835822044,-0.0343431824621034,-0.0338541586390031,0.0103161542303865,0.00000581638603201215
56,"Probit Mean loss | Ex-ante",0.109084588265511,0.0219564370964384,0.0221561578909809,0.0221675828192192,0.0223692242437498,0.0189592293745413,0.00000470807420059633
57,"Probit Mean loss | Ex-ante",0.100631356957101,1.02398522124853,1.35199890841546,1.031248015833,1.36158819754435,0.0140358469475658,0.0128492234860965
58,"Probit Mean loss | Ex-ante",0.0824094487585648,-0.396258414466644,-0.294356817512965,-0.399756346938042,-0.296955223584775,0.0174237570540141,0.000761316625235877
