"model","n","p","mean_residual","sd_residual","bp_statistic","bp_p_value","reset_statistic","reset_p_value","max_abs_std_resid","n_abs_std_resid_gt_2","n_abs_std_resid_gt_3","max_leverage","leverage_cutoff","n_high_leverage","max_cooks_d","cooks_d_cutoff","n_high_cooks_d","corr_fitted_residual"
"OLS Mean loss | Ex-ante",682,8,-0.0000000000000000115416659713519,0.200240947551489,8.96764371746142,0.254987455502033,1.49454898091718,0.225094518844368,3.75626107192005,49,6,0.0571524548968177,0.0234604105571848,28,0.0303733825577178,0.00586510263929619,45,-0.000000000000000064871224901759
