"model","n","p","mean_deviance_residual","sd_deviance_residual","mean_pearson_residual","sd_pearson_residual","overdispersion_phi","pseudo_r2","max_abs_std_deviance_resid","n_abs_std_dev_resid_gt_2","n_abs_std_dev_resid_gt_3","max_leverage","leverage_cutoff","n_high_leverage","max_cooks_d","cooks_d_cutoff","n_high_cooks_d","corr_fitted_dev_residual"
"Logit Mean loss | Full",620,9,-0.0743118495689844,0.503089244677876,-0.000558649873922688,0.548814976424321,0.305141866109303,0.0224010264112022,2.38572147712207,1,0,0.999719066472406,0.0290322580645161,25,7498.57467474743,0.00645161290322581,28,0.015184301057382
