"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
73,"Probit Loss at 6h | Ex-ante",0.159919100089105,-0.396977701413065,-0.337813436265049,-0.397491375972122,-0.33825055443894,0.00258291214130989,0.000114709324470491
74,"Probit Loss at 6h | Ex-ante",0.146516340670874,0.383459831238425,0.425618846389312,0.384261896340427,0.426509093543338,0.00417021848562825,0.000294930133634766
75,"Probit Loss at 6h | Ex-ante",0.149630168187323,-0.432579306479935,-0.356397884287643,-0.433851543106742,-0.357446067673475,0.00585624865673864,0.00029139374654333
76,"Probit Loss at 6h | Ex-ante",0.152132514941133,-0.484576669165017,-0.38676817309798,-0.485260346463204,-0.387313854795912,0.00281579029040016,0.000163998485678675
77,"Probit Loss at 6h | Ex-ante",0.132729171537572,-0.306461908345233,-0.267341696578869,-0.306973920263866,-0.267788349592729,0.00333308391420545,0.0000928471166146147
78,"Probit Loss at 6h | Ex-ante",0.158582555157464,-0.486328561022793,-0.391357490745133,-0.486853442697755,-0.391779872632019,0.00215505812962549,0.000128342066807133
79,"Probit Loss at 6h | Ex-ante",0.145388996129945,0.727048793982466,0.861042190256271,0.729315008725724,0.863726063088846,0.00620498355186149,0.00180336953189203
80,"Probit Loss at 6h | Ex-ante",0.146463529283323,-0.526309832823465,-0.40229206298467,-0.52743430974941,-0.403151572182684,0.00425940530094588,0.000269171037288287
81,"Probit Loss at 6h | Ex-ante",0.138612705335068,-0.178026393054083,-0.166080295516539,-0.178618348028319,-0.166632528561129,0.00661717106391209,0.0000716084281548846
82,"Probit Loss at 6h | Ex-ante",0.131862417950285,-0.120315435819585,-0.114787752458144,-0.120814291836314,-0.115263689403146,0.00824117896009855,0.0000427422287955081
83,"Probit Loss at 6h | Ex-ante",0.146036527490005,-0.348034412919229,-0.30026526872077,-0.348487666476644,-0.300656311376795,0.00259956861244854,0.0000912139454176473
84,"Probit Loss at 6h | Ex-ante",0.148033880717869,0.866017723294038,1.04289245796903,0.867690645233647,1.04490705608482,0.0038523158874218,0.00163471611706604
85,"Probit Loss at 6h | Ex-ante",0.147386531768387,-0.238707704417098,-0.217668631298425,-0.239358293268081,-0.218261878948631,0.00542872088685834,0.000100671429930392
86,"Probit Loss at 6h | Ex-ante",0.136807197238406,-0.308513148809434,-0.269777094751235,-0.309489035606905,-0.270630451912976,0.00629649579037056,0.000179673604322646
87,"Probit Loss at 6h | Ex-ante",0.138284156025504,-0.39867551563133,-0.330996011832631,-0.399921694550035,-0.332030638329491,0.00622240480173144,0.000267247861566188
88,"Probit Loss at 6h | Ex-ante",0.148431626563507,-0.377703621909115,-0.321231642528864,-0.378536586370297,-0.321940067141476,0.00439612987394129,0.00017718332900333
89,"Probit Loss at 6h | Ex-ante",0.15749809164377,-0.139937510607635,-0.13341237670002,-0.1415158171443,-0.134917088519627,0.0221813398666221,0.000159864574161451
90,"Probit Loss at 6h | Ex-ante",0.129267604291782,1.36086484764237,1.76822553471023,1.3635793734462,1.77175262547849,0.00397750788148099,0.00485329769975321
91,"Probit Loss at 6h | Ex-ante",0.122829611684038,-0.35294045366879,-0.296213624815587,-0.354546682362551,-0.297561690243384,0.00904022158989792,0.000312727404784311
92,"Probit Loss at 6h | Ex-ante",0.109982583428735,-0.409666046509277,-0.322684225599346,-0.413046759155822,-0.325347132744372,0.0163026452218931,0.000679171416326748
93,"Probit Loss at 6h | Ex-ante",0.140990396385749,-0.397841626243875,-0.331570504327116,-0.399315607745415,-0.332798954940615,0.0073689134186784,0.00031832324102099
94,"Probit Loss at 6h | Ex-ante",0.151136275553181,0.149230544234475,0.156034578661072,0.149661180408478,0.156484849309829,0.00574653514014175,0.0000547951858333399
95,"Probit Loss at 6h | Ex-ante",0.144969885486967,0.615185941326612,0.715567291226283,0.618182974931463,0.719053357916482,0.00967276264971816,0.00195516270033778
96,"Probit Loss at 6h | Ex-ante",0.119413556063978,1.26052643346286,1.65503739948782,1.26449910078796,1.6602534051377,0.00627351474284291,0.00673723468296112
97,"Probit Loss at 6h | Ex-ante",0.143657994774779,-0.381707176842632,-0.322267648705068,-0.382732622442728,-0.323133411683778,0.00535136967758142,0.000217494287659384
98,"Probit Loss at 6h | Ex-ante",0.124447701376533,-0.407184115579992,-0.329674242169978,-0.409813248282058,-0.331802904114178,0.0127897240522573,0.000552205504283401
99,"Probit Loss at 6h | Ex-ante",0.150462129454311,0.95018463461662,1.15247671694447,0.961772779835303,1.16653195112797,0.0239522977059774,0.012928801662588
100,"Probit Loss at 6h | Ex-ante",0.129590850777981,-0.181985163558521,-0.168796749960205,-0.182783239104051,-0.169536989195504,0.00871341655423998,0.0000978153558451035
101,"Probit Loss at 6h | Ex-ante",0.147508218465613,-0.39847954667991,-0.334473391108084,-0.400291511398444,-0.335994307273106,0.0090327355720586,0.000398393904861833
102,"Probit Loss at 6h | Ex-ante",0.142596582891105,1.45850965630461,1.85752332557676,1.46599100362179,1.86705139218114,0.0101804958319561,0.013880794560177
103,"Probit Loss at 6h | Ex-ante",0.134954368018263,-0.00507061985864192,-0.00506144406255326,-0.00508524770157835,-0.00507604543493821,0.00574477591437964,0.0000000576388186857855
104,"Probit Loss at 6h | Ex-ante",0.117210155651838,-0.450057763848788,-0.346892681936128,-0.451771047839359,-0.348213236154157,0.00757036243649623,0.000358093432396796
105,"Probit Loss at 6h | Ex-ante",0.114922553956395,0.0671438066210987,0.0689102699239021,0.0673735274100191,0.0691460343580064,0.00680769325576908,0.0000126879087265748
106,"Probit Loss at 6h | Ex-ante",0.186916021889446,-0.298612600106564,-0.271110994803445,-0.299722013146974,-0.272118233188316,0.00738924577069369,0.000213415166210914
107,"Probit Loss at 6h | Ex-ante",0.146955586311758,-0.460300384533388,-0.370925773998383,-0.461013309727695,-0.371500273473914,0.00309047020780466,0.000165644090953596
108,"Probit Loss at 6h | Ex-ante",0.159218515648736,-0.241002963667457,-0.220888199281859,-0.24132492380727,-0.221183287750655,0.00266649101565235,0.0000506399409792789
109,"Probit Loss at 6h | Ex-ante",0.177530321381827,-0.590945486898666,-0.453540088372017,-0.593543104598464,-0.45553371348168,0.00873376674631183,0.00070784991321804
110,"Probit Loss at 6h | Ex-ante",0.168986634693908,1.42604713190229,1.73463780218867,1.43009685371104,1.73956386695935,0.00565554400683953,0.00666357276251376
111,"Probit Loss at 6h | Ex-ante",0.162377495592101,0.518713255919839,0.58527495986227,0.519910261841473,0.586625566550539,0.00459936284007558,0.000615616979149127
112,"Probit Loss at 6h | Ex-ante",0.126077604427086,-0.345888410943266,-0.29275935404128,-0.347376979808568,-0.294019276159697,0.00855197418073309,0.000288693426593142
113,"Probit Loss at 6h | Ex-ante",0.163927069386617,-0.205539621049644,-0.191518835414301,-0.206703060202875,-0.192602911129554,0.0112254256183475,0.000163049728053489
114,"Probit Loss at 6h | Ex-ante",0.140782173457078,-0.221521245437614,-0.202869006404378,-0.222096348043505,-0.203395684980996,0.00517215179286845,0.0000832713598670945
115,"Probit Loss at 6h | Ex-ante",0.146534032328421,0.258426632292058,0.278505675608006,0.25920048915407,0.279339659034044,0.00596219296576002,0.000181199577683424
116,"Probit Loss at 6h | Ex-ante",0.126589430668706,-0.105280952538243,-0.100941868618106,-0.105699047844578,-0.101342732406517,0.00789540533179062,0.0000316439760599798
117,"Probit Loss at 6h | Ex-ante",0.16129550293136,-0.264592910112654,-0.24033363534579,-0.265169859059135,-0.240857686567184,0.00434680845003131,0.0000980555753354785
118,"Probit Loss at 6h | Ex-ante",0.123933173967903,0.128104358840584,0.134039804844844,0.12854307483646,0.134498847823566,0.00681432788467363,0.0000480527854706054
119,"Probit Loss at 6h | Ex-ante",0.14147239344257,-0.352940969373661,-0.30235270744627,-0.354767971425621,-0.303917838912589,0.0102731802469486,0.000371185337391777
120,"Probit Loss at 6h | Ex-ante",0.149885834754645,-0.119757243875158,-0.114819291547161,-0.120174477323199,-0.11521932120185,0.00693174060698035,0.0000358758900700457
121,"Probit Loss at 6h | Ex-ante",0.107010277175265,-0.430412753091228,-0.330318943053436,-0.432262052609321,-0.331738182278618,0.00853807859793031,0.000366913667184512
122,"Probit Loss at 6h | Ex-ante",0.111283792525907,-0.394144317915047,-0.315386573924522,-0.39773241454179,-0.318257698663817,0.0179613815639032,0.000717229042329465
123,"Probit Loss at 6h | Ex-ante",0.160836107839534,0.59212173013939,0.677130180803336,0.593123603260404,0.678275888675625,0.00337544134100576,0.000603254537151057
124,"Probit Loss at 6h | Ex-ante",0.156288545106851,1.39122233746303,1.72648566549195,1.39802554942807,1.73492834760009,0.00970891945723302,0.0114250990985007
125,"Probit Loss at 6h | Ex-ante",0.165321086168141,-0.4881987057764,-0.395983665429161,-0.490092671439245,-0.397519883072708,0.00771407594096576,0.000475612926532396
126,"Probit Loss at 6h | Ex-ante",0.160584077294607,0.470455452620064,0.526876117706818,0.472871235662978,0.52958162018061,0.0101914095845388,0.00111798944554234
127,"Probit Loss at 6h | Ex-ante",0.183785708016733,0.415659681596643,0.45497042215628,0.417474522920468,0.456956900902729,0.00867548314364501,0.000707484879552057
128,"Probit Loss at 6h | Ex-ante",0.213648035168095,0.0987799569941157,0.100948690697006,0.0998606130019316,0.102053072723507,0.0215261801060726,0.0000887071831945688
129,"Probit Loss at 6h | Ex-ante",0.174793059908666,-0.4153509291469,-0.354914713306,-0.416305425635383,-0.355730324452596,0.0045803018882194,0.000225433528212181
130,"Probit Loss at 6h | Ex-ante",0.22954423135902,-0.320635275538042,-0.294667110071935,-0.324262407123255,-0.298000481237262,0.0222464605064701,0.000782265749262719
131,"Probit Loss at 6h | Ex-ante",0.176627698625798,-0.478867160089065,-0.396030900191917,-0.480431885727215,-0.39732495364698,0.00650322177043675,0.000400076131885802
132,"Probit Loss at 6h | Ex-ante",0.177100709583881,-0.443531241050885,-0.374261286188379,-0.444664663814131,-0.375217692912205,0.00509137938341375,0.000278938037974668
133,"Probit Loss at 6h | Ex-ante",0.159442892376645,0.408140734236327,0.451959202496623,0.409245884547696,0.453183003042529,0.00539361859657593,0.000431186421148485
134,"Probit Loss at 6h | Ex-ante",0.111458441843459,-0.345885572143036,-0.287364889053814,-0.348043709197701,-0.289157889008783,0.0123630793952586,0.000405217591721867
135,"Probit Loss at 6h | Ex-ante",0.158579268705646,-0.152741425780198,-0.144967672217897,-0.153046216000919,-0.145256950182843,0.00397901673268701,0.0000326339751915557
136,"Probit Loss at 6h | Ex-ante",0.151308871407055,-0.173138194392136,-0.16264524240935,-0.173381923135243,-0.162874200096265,0.00280949051547037,0.0000289362923729781
137,"Probit Loss at 6h | Ex-ante",0.152021086843901,-0.438082133209672,-0.360741442134735,-0.439723188698104,-0.362092779426632,0.00745011091086286,0.000381012286511702
138,"Probit Loss at 6h | Ex-ante",0.180065779611593,0.704806243773802,0.806611540108806,0.70655667132747,0.808614807073856,0.0049486739421716,0.00125897061948883
139,"Probit Loss at 6h | Ex-ante",0.162386982470993,-0.00648506835232059,-0.00647219978672173,-0.00649499526904435,-0.00648210700509042,0.00305445352586908,0.0000000498406083300409
140,"Probit Loss at 6h | Ex-ante",0.145045932912627,-0.268906731828157,-0.241435816319786,-0.269609596638903,-0.242066878019846,0.00520714874301295,0.00011874816969834
141,"Probit Loss at 6h | Ex-ante",0.195141929715537,-0.370540209006364,-0.328321148099654,-0.371845873203054,-0.329478045941428,0.00701028032387114,0.000296710184831872
142,"Probit Loss at 6h | Ex-ante",0.170704120610126,0.24871053095156,0.264972285944388,0.249772843841126,0.26610405738028,0.00848814309247748,0.000234696510009255
143,"Probit Loss at 6h | Ex-ante",0.176170094340887,1.14548971621712,1.36772447657545,1.14920395531379,1.3721593096887,0.00645357484176898,0.00473489243510666
144,"Probit Loss at 6h | Ex-ante",0.138189365821246,0.188001169895059,0.199466552547044,0.189161941503223,0.200698114622451,0.0122351264194807,0.000193165840018163
145,"Probit Loss at 6h | Ex-ante",0.186394394876896,-0.17274392062177,-0.164073850881044,-0.174279213748144,-0.165532087180004,0.0175411696835859,0.000189407612550425
146,"Probit Loss at 6h | Ex-ante",0.144664047078952,-0.184623239426257,-0.17217346484337,-0.185041949862661,-0.172563940207283,0.00452045290855653,0.0000523526371882004
