"loss_target","log_volume","log_volume_per_analyst","eps_stddev","surprise","log_market_cap","analysts","log_turnover","log_volatility_6m","open_time_days","post_first_market",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid","model","residual","fitted","std_resid","stud_resid","leverage","cooks_d"
0.19053225,11.1080839101247,8.56524627346063,0.08996,0.29,26.8640512231621,27,15.9458509177242,0.0124203506033438,13.7210648148148,1,0.119461228578131,0.0710710214218691,0.0248586405155288,0.213281845597882,0.000264268881097498,0.337687089547868,"OLS Loss at 6h | Full",0.071071021421871,0.119461228578129,0.337687089547868,0.337446461514204,0.0248586405155288,0.000264268881097498
0.00360000000000001,10.6347633341023,7.80193495159608,0.05423,0.09,25.1291019314192,17,15.058925129306,0.0116712063567068,13.7225,1,0.159979679802776,-0.156379679802776,0.0129787477389381,0.213207855392294,0.000652017292868097,-0.738537846950315,"OLS Loss at 6h | Full",-0.156379679802776,0.159979679802776,-0.738537846950315,-0.738267696434983,0.0129787477389381,0.000652017292868097
0.6724,10.4587335456671,7.127303542416,0.03727,-0.019999999999999,24.5779931009567,28,15.8953059655976,0.022408179625568,13.7227777777778,1,0.185030151851198,0.487369848148801,0.00973231888213585,0.212394050542088,0.00471788255813298,2.29793660382532,"OLS Loss at 6h | Full",0.487369848148802,0.185030151851198,2.29793660382532,2.3058975470682,0.00973231888213585,0.00471788255813298
0.0121,10.4962531345063,7.27804044535318,0.02763,0.01,26.709858302719,25,16.4433774877375,0.0124361783982803,10.4166319444444,1,0.166599074351958,-0.154499074351958,0.0149784826154458,0.213209906827917,0.000737474213995739,-0.73039654698024,"OLS Loss at 6h | Full",-0.154499074351957,0.166599074351957,-0.73039654698024,-0.730122349414575,0.0149784826154458,0.000737474213995739
0.015625,10.9487111712076,7.69105405310622,0.0535,-0.06,26.405733748307,26,16.4433774877375,0.015548431085592,10.4285763888889,1,0.200530607247262,-0.184905607247262,0.0164162695061206,0.213170146618001,0.00116110275254209,-0.874782530309101,"OLS Loss at 6h | Full",-0.184905607247262,0.200530607247262,-0.874782530309101,-0.874617230932054,0.0164162695061206,0.00116110275254209
0.099225,10.5734220000655,7.43849054209325,0.10269,0.12,26.0732293331283,23,16.4420319032209,0.0148425971121528,10.4461226851852,1,0.164771120574241,-0.0655461205742412,0.0132884435924654,0.213284962648246,0.000117356288064968,-0.309604720408657,"OLS Loss at 6h | Full",-0.0655461205742407,0.164771120574241,-0.309604720408657,-0.309379581733694,0.0132884435924654,0.000117356288064968
0.0529,10.6056260316505,7.31043314010158,0.11892,0.26,26.3907614345404,27,15.4929304383862,0.0132184482436928,11.4320949074074,1,0.119921627179265,-0.0670216271792647,0.0117388821628009,0.213284241239233,0.000108051786623358,-0.316325935849731,"OLS Loss at 6h | Full",-0.0670216271792646,0.119921627179265,-0.316325935849731,-0.316096978791961,0.0117388821628009,0.000108051786623358
0.011025,10.5771266751171,7.28195239428402,0.334929,0.62,26.36296455849,27,14.4917565148796,0.0147887418875905,11.4293402777778,1,0.0815282738017438,-0.0705032738017438,0.0296903054306592,0.213282060945745,0.000313712037527485,-0.335822497331078,"OLS Loss at 6h | Full",-0.070503273801744,0.0815282738017439,-0.335822497331078,-0.335582859129252,0.0296903054306592,0.000313712037527485
0.0225,9.90509694876298,6.68741847705908,0.06217,0.62,25.1397518676719,25,14.4634265995202,0.0120875852607781,12.466400462963,0,-0.00602273806769355,0.0285227380676936,0.0152226257481088,0.213298280588541,0.0000255572761401219,0.13485835911621,"OLS Loss at 6h | Full",0.0285227380676938,-0.00602273806769376,0.13485835911621,0.134751878500478,0.0152226257481088,0.0000255572761401219
0.046225,10.129917066756,7.1861954682001,0.08834,0.3,24.3502000878595,19,14.486447460944,0.0134589545533466,12.4664467592593,1,0.106371530567548,-0.0601465305675482,0.0107334161399641,0.213287594939885,0.0000794056019244771,-0.283732836427613,"OLS Loss at 6h | Full",-0.0601465305675478,0.106371530567548,-0.283732836427613,-0.283523012149371,0.0107334161399641,0.0000794056019244771
0.0625,9.07734833387386,5.94436389580432,0.08215,0.169999999999999,24.1844449232098,23,13.8654892937763,0.012856256727654,12.1090162037037,0,0.136378298627695,-0.0738782986276951,0.00617842559940346,0.213280667471004,0.000068330318134273,-0.347710946758709,"OLS Loss at 6h | Full",-0.073878298627695,0.136378298627695,-0.347710946758709,-0.347465095284227,0.00617842559940346,0.000068330318134273
