"obs_number","model","fitted","deviance_residual","pearson_residual","std_deviance_resid","std_pearson_resid","leverage","cooks_d"
206,"Probit Loss at 6h | Full",0.159109195132148,-0.113814652566869,-0.109586164378211,-0.117204898138846,-0.112850454170027,0.0570149002384549,0.000237307795677615
207,"Probit Loss at 6h | Full",0.15703900616797,1.13914235834353,1.39399027252639,1.14478828678271,1.40089930304919,0.00983938437780051,0.00601032507104169
208,"Probit Loss at 6h | Full",0.177033885137876,0.0316603627845778,0.0319392156014747,0.0317988768807016,0.0320789496787512,0.00869291182116531,0.00000278111653859602
209,"Probit Loss at 6h | Full",0.178703217813552,0.665223685757964,0.758337360597933,0.66811936626858,0.761638359589052,0.00864936897783319,0.00155982759543003
210,"Probit Loss at 6h | Full",0.141614166859366,0.79825366076594,0.95936331343787,0.800736759597793,0.962347570247459,0.0061924190078026,0.00177845869235764
211,"Probit Loss at 6h | Full",0.103643216839951,1.396897069639,1.92015177998179,1.40056668608953,1.92519597451299,0.00523332322094876,0.00600935781760204
212,"Probit Loss at 6h | Full",0.254089699700503,1.12695667218287,1.23581584216245,1.1423836247437,1.25273297202338,0.0268259944684119,0.0133322728056942
213,"Probit Loss at 6h | Full",0.231768870142719,-0.725749074248873,-0.549192900183338,-0.737457478000234,-0.558052948981034,0.0315013640537846,0.00312178511658367
214,"Probit Loss at 6h | Full",0.0978347839574115,-0.416894600310054,-0.316988710616939,-0.419330394374792,-0.318840783585347,0.0115837993756123,0.000367181466553755
215,"Probit Loss at 6h | Full",0.178929353870129,-0.510941801905327,-0.415685365455616,-0.512934794493023,-0.417306798364564,0.00775584246934745,0.000419510845720714
216,"Probit Loss at 6h | Full",0.124162444680086,-0.309043805541169,-0.267044617224451,-0.31051440592197,-0.268315362370413,0.00944959693516121,0.000211665281048356
217,"Probit Loss at 6h | Full",0.149445403045869,-0.262170305906216,-0.236785466654209,-0.263207393789928,-0.237722137714867,0.00786486052455232,0.000138064267122656
218,"Probit Loss at 6h | Full",0.127727860603197,-0.434644178644625,-0.346412592408259,-0.436083643207491,-0.347559849579533,0.00659088607177615,0.000246999861740341
219,"Probit Loss at 6h | Full",0.16909035342525,-0.18941740944308,-0.177920791749808,-0.190615425274612,-0.179046094465655,0.0125304767094472,0.000125370524193282
220,"Probit Loss at 6h | Full",0.0900050686675127,-0.391862408982418,-0.299732212244274,-0.395271258567856,-0.30233961219903,0.0171737783712268,0.000492267389803279
221,"Probit Loss at 6h | Full",0.0988056631279834,0.815805809183565,1.04153279952784,0.819984388139219,1.04686755810487,0.0101658815787888,0.00346886943985546
222,"Probit Loss at 6h | Full",0.149017885218474,-0.313744919391544,-0.276302160978851,-0.314520923372418,-0.27698555555703,0.0049284268397656,0.000117108948709886
223,"Probit Loss at 6h | Full",0.16769276382017,0.220601101142056,0.233762898767923,0.222389209428844,0.235657691560282,0.016016241955926,0.000278585028915318
224,"Probit Loss at 6h | Full",0.164949170639651,-0.326709106553581,-0.289245871953362,-0.328018893279929,-0.290405467434896,0.00797010019473125,0.000208819206227073
225,"Probit Loss at 6h | Full",0.142896895649515,-0.227068309343369,-0.207653166401,-0.228026824247466,-0.208529724893261,0.0083893668197597,0.000113382438725821
226,"Probit Loss at 6h | Full",0.161438181114173,0.119716993246314,0.123899232882047,0.120144340328493,0.124341509072091,0.00710124264691561,0.0000340787375274972
227,"Probit Loss at 6h | Full",0.071337257966342,-0.365590508919934,-0.27154891250393,-0.367281078568111,-0.272804613454238,0.00918467603397142,0.00021261622007124
228,"Probit Loss at 6h | Full",0.137664946360909,-0.536437899436538,-0.397665072058959,-0.537717617631221,-0.398613735881255,0.004754151053653,0.000233920867610596
