id     , ric    , ticker, horizon, horizon_seconds, loss_polymarket        , log_poly_volume  , market_open_days  , log_mcap        , log_analysts     , log_turnover    , stock_volatility_6m, abs_surprise                      , eps_dispersion, gics_sector           , event_month, umaEndDate
 614632, LW     , LW    , 12h    ,           43200, 0.0289                 ,  8.77719916314223,  3.80342592592593 , 22.7638423151501, 2.56494935746154 , 19.3509283045909,   0.026168848192407,   0.209999999999999               ,        0.08916, Consumer Staples      , 2025-09    , 2025-09-30T14:51:47Z
 614632, LW     , LW    , 6h     ,           21600, 0.0225                 ,  8.77719916314223,  3.80342592592593 , 22.7638423151501, 2.56494935746154 , 19.3509283045909,   0.026168848192407,   0.209999999999999               ,        0.08916, Consumer Staples      , 2025-09    , 2025-09-30T14:51:47Z
 614635, UNFI.N , UNFI  , 3d     ,          259200, 0.060024999999999      ,  9.29472079482251,  3.83208333333333 , 21.3744596121509, 2.484906649788   , 17.4595048521952,   0.032105989133617,   0.74                            ,        0.10821, Consumer Staples      , 2025-09    , 2025-09-30T15:25:21Z
 614635, UNFI.N , UNFI  , 2d     ,          172800, 0.0144                 ,  9.29472079482251,  3.83208333333333 , 21.3744596121509, 2.484906649788   , 17.4595048521952,   0.032105989133617,   0.74                            ,        0.10821, Consumer Staples      , 2025-09    , 2025-09-30T15:25:21Z
 614635, UNFI.N , UNFI  , 1d     ,           86400, 0.013224999999999      ,  9.29472079482251,  3.83208333333333 , 21.3744596121509, 2.484906649788   , 17.4595048521952,   0.032105989133617,   0.74                            ,        0.10821, Consumer Staples      , 2025-09    , 2025-09-30T15:25:21Z
 614635, UNFI.N , UNFI  , 12h    ,           43200, 0.011024999999999      ,  9.29472079482251,  3.83208333333333 , 21.3744596121509, 2.484906649788   , 17.4595048521952,   0.032105989133617,   0.74                            ,        0.10821, Consumer Staples      , 2025-09    , 2025-09-30T15:25:21Z
 614635, UNFI.N , UNFI  , 6h     ,           21600, 0.013224999999999      ,  9.29472079482251,  3.83208333333333 , 21.3744596121509, 2.484906649788   , 17.4595048521952,   0.032105989133617,   0.74                            ,        0.10821, Consumer Staples      , 2025-09    , 2025-09-30T15:25:21Z
 598107, MU.N   , MU    , 1w     ,          604800, 0.030625               , 10.8767629166578 ,  9.53769675925926 , 25.9394528447122, 3.80666248977032 , 17.3684032933203,   0.03802786903364 ,   0.179999999999999               ,        0.0332 , Information Technology, 2025-09    , 2025-09-24T14:48:55Z
 598107, MU.N   , MU    , 6d     ,          518400, 0.038024999999999      , 10.8767629166578 ,  9.53769675925926 , 25.9394528447122, 3.80666248977032 , 17.3684032933203,   0.03802786903364 ,   0.179999999999999               ,        0.0332 , Information Technology, 2025-09    , 2025-09-24T14:48:55Z
 598107, MU.N   , MU    , 5d     ,          432000, 0.021025               , 10.8767629166578 ,  9.53769675925926 , 25.9394528447122, 3.80666248977032 , 17.3684032933203,   0.03802786903364 ,   0.179999999999999               ,        0.0332 , Information Technology, 2025-09    , 2025-09-24T14:48:55Z
 598107, MU.N   , MU    , 4d     ,          345600, 0.021025               , 10.8767629166578 ,  9.53769675925926 , 25.9394528447122, 3.80666248977032 , 17.3684032933203,   0.03802786903364 ,   0.179999999999999               ,        0.0332 , Information Technology, 2025-09    , 2025-09-24T14:48:55Z
 598107, MU.N   , MU    , 3d     ,          259200, 0.0196                 , 10.8767629166578 ,  9.53769675925926 , 25.9394528447122, 3.80666248977032 , 17.3684032933203,   0.03802786903364 ,   0.179999999999999               ,        0.0332 , Information Technology, 2025-09    , 2025-09-24T14:48:55Z
 598107, MU.N   , MU    , 2d     ,          172800, 0.008099999999999      , 10.8767629166578 ,  9.53769675925926 , 25.9394528447122, 3.80666248977032 , 17.3684032933203,   0.03802786903364 ,   0.179999999999999               ,        0.0332 , Information Technology, 2025-09    , 2025-09-24T14:48:55Z
 598107, MU.N   , MU    , 1d     ,           86400, 0.015625               , 10.8767629166578 ,  9.53769675925926 , 25.9394528447122, 3.80666248977032 , 17.3684032933203,   0.03802786903364 ,   0.179999999999999               ,        0.0332 , Information Technology, 2025-09    , 2025-09-24T14:48:55Z
